date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-29,01:08PM,EURUSD,42,58,6192.95,8384.62,24689,20230,44919
2026-07-29,01:08PM,GBPUSD,36,64,2379.87,4256.04,14593,8273,22866
2026-07-29,01:08PM,USDJPY,78,22,2018.36,553.88,2046,6646,8692
2026-07-29,01:08PM,GBPJPY,52,48,402.19,370.23,1945,1980,3925
2026-07-29,01:08PM,USDCAD,71,29,2160.28,881.03,4216,7501,11717
2026-07-29,01:08PM,EURAUD,42,58,399.36,541.21,1972,1450,3422
2026-07-29,01:08PM,EURJPY,84,16,958.59,185.61,1220,2695,3915
2026-07-29,01:08PM,AUDCAD,50,50,3373.74,3324.79,13803,14151,27954
2026-07-29,01:08PM,AUDJPY,78,22,427.31,120.54,1002,1838,2840
2026-07-29,01:08PM,AUDNZD,80,20,4007.06,1023.23,4343,9184,13527
2026-07-29,01:08PM,AUDUSD,60,40,1138.06,758.6,3551,3787,7338
2026-07-29,01:08PM,CADJPY,81,19,293.35,67.69,457,1550,2007
2026-07-29,01:08PM,EURCAD,23,77,188.45,634.27,2209,1359,3568
2026-07-29,01:08PM,EURCHF,87,13,825.33,124.35,1021,4524,5545
2026-07-29,01:08PM,EURCZK,59,41,0.16,0.11,11,16,27
2026-07-29,01:08PM,EURDKK,0,0,0,0,0,0,0
2026-07-29,01:08PM,EURGBP,56,44,809.77,640.53,3179,5977,9156
2026-07-29,01:08PM,EURHUF,73,27,0.58,0.21,12,15,27
2026-07-29,01:08PM,EURNOK,100,0,0.01,0,0,1,1
2026-07-29,01:08PM,EURNZD,28,72,150.29,382.64,2269,1284,3553
2026-07-29,01:08PM,EURPLN,99,1,4.31,0.03,3,31,34
2026-07-29,01:08PM,EURSEK,85,15,1.03,0.18,18,4,22
2026-07-29,01:08PM,EURTRY,100,0,3.21,0,0,10,10
2026-07-29,01:08PM,GBPCAD,50,50,171.86,173.62,1525,1553,3078
2026-07-29,01:08PM,GBPCHF,85,15,430.28,75.74,592,2467,3059
2026-07-29,01:08PM,NZDCAD,45,55,269.01,330.81,1959,1855,3814
2026-07-29,01:08PM,NZDJPY,56,44,178.45,140.75,586,1275,1861
2026-07-29,01:08PM,NZDUSD,37,63,397.27,676.48,2607,1933,4540
2026-07-29,01:08PM,USDCHF,69,31,1426.29,647.73,2370,5046,7416
2026-07-29,01:08PM,USDCZK,0,100,0,0.43,20,0,20
2026-07-29,01:08PM,USDDKK,0,0,0,0,0,0,0
2026-07-29,01:08PM,USDHKD,100,0,0.02,0,0,1,1
2026-07-29,01:08PM,USDHUF,1,99,0.04,6.93,66,2,68
2026-07-29,01:08PM,USDMXN,49,51,2.03,2.09,34,23,57
2026-07-29,01:08PM,USDNOK,4,96,0.01,0.24,13,1,14
2026-07-29,01:08PM,USDPLN,4,96,0.01,0.25,14,1,15
2026-07-29,01:08PM,USDSEK,67,33,5,2.43,24,10,34
2026-07-29,01:08PM,USDSGD,87,13,13.96,2.06,53,110,163
2026-07-29,01:08PM,USDTHB,20,80,0.04,0.16,7,3,10
2026-07-29,01:08PM,USDTRY,100,0,0.9,0,0,2,2
2026-07-29,01:08PM,USDZAR,91,9,14.61,1.38,58,194,252
2026-07-29,01:08PM,CHFJPY,73,27,483.88,177.45,1563,1751,3314
2026-07-29,01:08PM,AUDCHF,83,17,1315.17,273.77,884,3272,4156
2026-07-29,01:08PM,GBPNZD,51,49,284.89,273.6,2091,847,2938
2026-07-29,01:08PM,NZDCHF,86,14,1430.65,234,1722,3115,4837
2026-07-29,01:08PM,XAGUSD,40,60,100.27,151.76,918,285,1203
2026-07-29,01:08PM,XAUUSD,41,59,708.16,1026.45,10301,4652,14953
2026-07-29,01:08PM,CADCHF,49,51,419.41,443.17,3381,2136,5517
2026-07-29,01:08PM,GBPAUD,35,65,127.78,240.44,1635,880,2515
2026-07-29,01:08PM,SPA35,0,100,0,0.18,1,0,1
2026-07-29,01:08PM,SGDJPY,100,0,65.07,0.08,8,100,108
2026-07-29,01:08PM,SUGAR,0,100,0,26.4,16,0,16
2026-07-29,01:08PM,GBPNOK,0,100,0,0.18,4,0,4
2026-07-29,01:08PM,US30,36,64,3,5.31,2,1,3
2026-07-29,01:08PM,EURZAR,98,2,1.33,0.03,2,12,14
2026-07-29,01:08PM,AUDSGD,49,51,2.74,2.8,62,31,93
2026-07-29,01:08PM,GBPZAR,0,0,0,0,0,0,0
2026-07-29,01:08PM,GBPSEK,0,100,0,0.3,8,0,8
2026-07-29,01:08PM,CHFSGD,91,9,1.69,0.16,12,25,37
2026-07-29,01:08PM,EURSGD,49,51,5.32,5.51,98,54,152
2026-07-29,01:08PM,GBPSGD,3,97,2.02,55.82,117,20,137
2026-07-29,01:08PM,AUDDKK,0,0,0,0,0,0,0
2026-07-29,01:08PM,EURHKD,38,63,1.08,1.8,45,4,49
2026-07-29,01:08PM,GBPDKK,0,0,0,0,0,0,0
2026-07-29,01:08PM,COPPER,0,100,0,0.03,3,0,3
2026-07-29,01:08PM,COFFEE,80,20,4,1,1,3,4
2026-07-29,01:08PM,EURO50,0,0,0,0,0,0,0
2026-07-29,01:08PM,TRYJPY,0,100,0.02,5.83,10,1,11
2026-07-29,01:08PM,US500,100,0,1.1,0,0,2,2
2026-07-29,01:08PM,GBPPLN,0,0,0,0,0,0,0
2026-07-29,01:08PM,WHEAT,0,100,0,0.01,1,0,1
2026-07-29,01:08PM,COCOA,100,0,0.05,0,0,1,1
2026-07-29,01:08PM,UK100,100,0,1.36,0,0,6,6
2026-07-29,01:08PM,XAUGBP,50,50,0.01,0.01,1,1,2
2026-07-29,01:08PM,COTTON,0,100,0,0.03,3,0,3
2026-07-29,01:08PM,NOKJPY,96,4,1,0.04,4,1,5
2026-07-29,01:08PM,SP500,0,0,0,0,0,0,0
2026-07-29,01:08PM,ZARJPY,91,9,2,0.2,11,2,13
2026-07-29,01:08PM,HKDJPY,0,0,0,0,0,0,0
2026-07-29,01:08PM,CHFNOK,50,50,0.02,0.02,1,1,2
2026-07-29,01:08PM,GBPTRY,100,0,0.4,0,0,2,2
2026-07-29,01:08PM,USDRUB,0,100,0,0.1,1,0,1
2026-07-29,01:08PM,SEKJPY,0,100,0,0.29,7,0,7
2026-07-29,01:08PM,MSFT,0,0,0,0,0,0,0
2026-07-29,01:08PM,JNJ,0,0,0,0,0,0,0
2026-07-29,01:08PM,EURMXN,100,0,2.2,0,0,24,24
2026-07-29,01:08PM,XAUAUD,93,7,0.39,0.03,3,9,12
2026-07-29,01:08PM,XAUEUR,44,56,1.09,1.4,65,6,71
2026-07-29,01:08PM,WS30,0,0,0,0,0,0,0
2026-07-29,01:08PM,NAS100,2,98,0.01,0.61,7,1,8
2026-07-29,01:08PM,SGDHKD,0,0,0,0,0,0,0
2026-07-29,01:08PM,US2000,100,0,2,0,0,2,2
2026-07-29,01:08PM,FRA40,94,6,4,0.26,1,4,5
