date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-21,09:23AM,EURUSD,39,61,5825.86,8992.84,27384,19309,46693
2026-07-21,09:23AM,GBPUSD,59,41,3264.68,2306.54,9442,12728,22170
2026-07-21,09:23AM,USDJPY,75,25,1636.99,549.23,2562,5632,8194
2026-07-21,09:23AM,GBPJPY,59,41,572.79,396.86,1678,2294,3972
2026-07-21,09:23AM,USDCAD,66,34,2319.44,1220.36,6384,8047,14431
2026-07-21,09:23AM,EURAUD,17,83,193.6,976.93,3175,898,4073
2026-07-21,09:23AM,EURJPY,78,22,896.61,255.26,1068,2479,3547
2026-07-21,09:23AM,AUDCAD,80,20,6755.7,1732.51,8262,26138,34400
2026-07-21,09:23AM,AUDJPY,86,14,409.89,64.05,512,2137,2649
2026-07-21,09:23AM,AUDNZD,64,36,4657.2,2654.32,8539,10914,19453
2026-07-21,09:23AM,AUDUSD,69,31,1377.66,606.75,2829,5572,8401
2026-07-21,09:23AM,CADJPY,81,19,227.02,52.58,461,1323,1784
2026-07-21,09:23AM,EURCAD,23,77,194.65,655.17,2323,1466,3789
2026-07-21,09:23AM,EURCHF,66,34,400.96,210.56,1547,2685,4232
2026-07-21,09:23AM,EURCZK,63,37,0.17,0.1,10,17,27
2026-07-21,09:23AM,EURDKK,0,0,0,0,0,0,0
2026-07-21,09:23AM,EURGBP,14,86,425.17,2573.81,9654,3037,12691
2026-07-21,09:23AM,EURHUF,36,64,1.66,2.91,26,17,43
2026-07-21,09:23AM,EURNOK,50,50,0.01,0.01,1,1,2
2026-07-21,09:23AM,EURNZD,11,89,131.16,1113.97,4026,1028,5054
2026-07-21,09:23AM,EURPLN,99,1,2.31,0.02,2,31,33
2026-07-21,09:23AM,EURSEK,14,86,0.02,0.12,12,2,14
2026-07-21,09:23AM,EURTRY,100,0,3.01,0,0,9,9
2026-07-21,09:23AM,GBPCAD,78,22,293.87,81.8,1068,2352,3420
2026-07-21,09:23AM,GBPCHF,82,18,445.65,94.6,718,2758,3476
2026-07-21,09:23AM,NZDCAD,91,9,1539.09,155.57,1005,4951,5956
2026-07-21,09:23AM,NZDJPY,90,10,414.01,47.03,245,1975,2220
2026-07-21,09:23AM,NZDUSD,72,28,981.75,376.75,1687,3808,5495
2026-07-21,09:23AM,USDCHF,58,42,1050.98,773.46,2919,3662,6581
2026-07-21,09:23AM,USDCZK,0,100,0,0.53,21,0,21
2026-07-21,09:23AM,USDDKK,0,0,0,0,0,0,0
2026-07-21,09:23AM,USDHKD,100,0,0.02,0,0,1,1
2026-07-21,09:23AM,USDHUF,0,100,0,6.83,66,0,66
2026-07-21,09:23AM,USDMXN,61,39,3.41,2.18,34,26,60
2026-07-21,09:23AM,USDNOK,48,52,1.13,1.2,26,1,27
2026-07-21,09:23AM,USDPLN,0,100,0,0.39,17,0,17
2026-07-21,09:23AM,USDSEK,51,49,5,4.74,27,10,37
2026-07-21,09:23AM,USDSGD,83,17,16.58,3.47,57,123,180
2026-07-21,09:23AM,USDTHB,20,80,0.04,0.16,7,3,10
2026-07-21,09:23AM,USDTRY,100,0,0.9,0,0,2,2
2026-07-21,09:23AM,USDZAR,85,15,9.6,1.67,67,112,179
2026-07-21,09:23AM,CHFJPY,80,20,568.12,140.91,1178,1881,3059
2026-07-21,09:23AM,AUDCHF,93,7,1291.24,92.58,590,3288,3878
2026-07-21,09:23AM,GBPNZD,38,62,291.56,472.38,2703,846,3549
2026-07-21,09:23AM,NZDCHF,87,13,1415.57,207.33,1614,3417,5031
2026-07-21,09:23AM,XAGUSD,43,57,118.29,153.82,916,346,1262
2026-07-21,09:23AM,XAUUSD,49,51,1043.85,1094.66,10480,6477,16957
2026-07-21,09:23AM,CADCHF,34,66,276.92,529.61,3728,1526,5254
2026-07-21,09:23AM,GBPAUD,36,64,180.32,325.02,2033,1032,3065
2026-07-21,09:23AM,SPA35,0,100,0,0.18,1,0,1
2026-07-21,09:23AM,SGDJPY,100,0,45.26,0.14,14,81,95
2026-07-21,09:23AM,SUGAR,0,100,0,26.4,16,0,16
2026-07-21,09:23AM,GBPNOK,0,100,0,0.02,2,0,2
2026-07-21,09:23AM,US30,36,64,3,5.31,2,1,3
2026-07-21,09:23AM,EURZAR,99,1,2.27,0.03,2,15,17
2026-07-21,09:23AM,AUDSGD,55,45,2.9,2.33,54,33,87
2026-07-21,09:23AM,GBPZAR,0,0,0,0,0,0,0
