date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-09-14,10:51PM,EURUSD,46,54,6179.43,7357.47,22316,20080,42396
2026-09-14,10:51PM,GBPUSD,56,44,2983.91,2365.9,10290,10215,20505
2026-09-14,10:51PM,USDJPY,19,81,457.53,2014.6,8645,2148,10793
2026-09-14,10:51PM,GBPJPY,17,83,205.39,1008.38,3341,1041,4382
2026-09-14,10:51PM,USDCAD,52,48,1084.57,993.62,4425,5478,9903
2026-09-14,10:51PM,EURAUD,20,80,184.82,733.11,2957,1096,4053
2026-09-14,10:51PM,EURJPY,23,77,560.79,1845.3,4494,1325,5819
2026-09-14,10:51PM,AUDCAD,68,32,3173.38,1507.92,6822,15298,22120
2026-09-14,10:51PM,AUDJPY,23,77,178.99,615.85,2215,914,3129
2026-09-14,10:51PM,AUDNZD,93,7,6687.25,539.47,1126,20040,21166
2026-09-14,10:51PM,AUDUSD,64,36,1629.3,929.01,3388,5366,8754
2026-09-14,10:51PM,CADJPY,12,88,70.26,528.81,1642,368,2010
2026-09-14,10:51PM,EURCAD,28,72,199.59,523.83,1803,1381,3184
2026-09-14,10:51PM,EURCHF,88,12,1065.32,144.15,1217,4484,5701
2026-09-14,10:51PM,EURCZK,71,29,0.2,0.08,8,20,28
2026-09-14,10:51PM,EURDKK,0,0,0,0,0,0,0
2026-09-14,10:51PM,EURGBP,47,53,552.6,627.54,3520,2765,6285
2026-09-14,10:51PM,EURHUF,94,6,2.47,0.16,16,20,36
2026-09-14,10:51PM,EURNOK,100,0,0.09,0,0,6,6
2026-09-14,10:51PM,EURNZD,80,20,271.61,68.19,440,2035,2475
2026-09-14,10:51PM,EURPLN,100,0,4.35,0,0,34,34
2026-09-14,10:51PM,EURSEK,69,31,0.11,0.05,5,11,16
2026-09-14,10:51PM,EURTRY,100,0,2.31,0,0,10,10
2026-09-14,10:51PM,GBPCAD,52,48,130.66,119.28,1250,1144,2394
2026-09-14,10:51PM,GBPCHF,85,15,397.56,68.97,517,2239,2756
2026-09-14,10:51PM,NZDCAD,8,92,155.07,1701.34,6401,1006,7407
2026-09-14,10:51PM,NZDJPY,5,95,48.54,978.51,2167,341,2508
2026-09-14,10:51PM,NZDUSD,21,79,231.89,876.83,3469,987,4456
2026-09-14,10:51PM,USDCHF,56,44,807.08,634,2597,3441,6038
2026-09-14,10:51PM,USDCZK,0,100,0,0.69,19,0,19
2026-09-14,10:51PM,USDDKK,0,0,0,0,0,0,0
2026-09-14,10:51PM,USDHKD,100,0,0.02,0,0,1,1
2026-09-14,10:51PM,USDHUF,13,87,1,6.92,67,9,76
2026-09-14,10:51PM,USDMXN,84,16,14.42,2.67,46,49,95
