date,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-03,EURUSD,44,56,6437.84,8297.12,23886,21966,45852
2026-07-03,GBPUSD,72,28,5566.19,2168.55,10016,17153,27169
2026-07-03,USDJPY,71,29,1725.61,708.81,3517,5218,8735
2026-07-03,GBPJPY,63,37,423.41,249.18,1174,2014,3188
2026-07-03,USDCAD,93,7,4575.64,360.73,2849,14110,16959
2026-07-03,EURAUD,41,59,353.06,517.5,2046,1850,3896
2026-07-03,EURJPY,60,40,783.16,521.55,1969,1963,3932
2026-07-03,AUDCAD,69,31,4708.66,2066.69,9688,21442,31130
2026-07-03,AUDJPY,51,49,295.95,287.72,1501,1372,2873
2026-07-03,AUDNZD,84,16,4913.33,933.88,3634,11712,15346
2026-07-03,AUDUSD,48,52,1158.86,1255.78,5106,3900,9006
2026-07-03,CADJPY,26,74,68.34,197.07,1168,475,1643
2026-07-03,EURCAD,80,20,342.96,84.51,561,2471,3032
2026-07-03,EURCHF,35,65,250.5,464.73,2614,1590,4204
2026-07-03,EURCZK,88,12,0.29,0.04,2,19,21
2026-07-03,EURDKK,0,0,0,0,0,0,0
2026-07-03,EURGBP,16,84,293.98,1508.8,8141,1924,10065
2026-07-03,EURHUF,23,77,0.71,2.35,21,7,28
2026-07-03,EURNOK,100,0,0.91,0,0,11,11
2026-07-03,EURNZD,80,20,525.71,135.3,991,2401,3392
2026-07-03,EURPLN,100,0,4.29,0.01,1,29,30
2026-07-03,EURSEK,100,0,0.01,0,0,1,1
2026-07-03,EURTRY,100,0,0.54,0,0,5,5
2026-07-03,GBPCAD,93,7,632.59,46,343,5170,5513
2026-07-03,GBPCHF,58,42,157.46,114.69,784,1823,2607
2026-07-03,NZDCAD,77,23,910.99,265.7,1762,5028,6790
2026-07-03,NZDJPY,24,76,62.56,195.13,1225,664,1889
2026-07-03,NZDUSD,26,74,385.16,1114.59,4122,1529,5651
2026-07-03,USDCHF,49,51,838.4,859.58,3688,2908,6596
2026-07-03,USDCZK,0,100,0,0.54,22,0,22
2026-07-03,USDDKK,0,0,0,0,0,0,0
2026-07-03,USDHKD,100,0,0.02,0,0,1,1
2026-07-03,USDHUF,0,100,0,6.78,65,0,65
2026-07-03,USDMXN,55,45,2.75,2.29,35,28,63
2026-07-03,USDNOK,64,36,1.13,0.64,20,1,21
2026-07-03,USDPLN,0,100,0,0.37,17,0,17
2026-07-03,USDSEK,54,46,5,4.25,27,10,37
2026-07-03,USDSGD,80,20,17.19,4.43,63,140,203
2026-07-03,USDTHB,19,81,0.04,0.17,8,3,11
2026-07-03,USDTRY,100,0,0.15,0,0,2,2
2026-07-03,USDZAR,26,74,0.62,1.78,69,17,86
2026-07-03,CHFJPY,77,23,523.63,155.64,1181,1978,3159
2026-07-03,AUDCHF,20,80,229.1,929.36,2305,1411,3716
2026-07-03,GBPNZD,90,10,872.85,98.44,937,3846,4783
2026-07-03,NZDCHF,19,81,100.53,431.75,2721,612,3333
2026-07-03,XAGUSD,44,56,116.63,150.25,869,346,1215
2026-07-03,XAUUSD,45,55,830.48,1007.04,9568,5383,14951
2026-07-03,CADCHF,8,92,64.19,758.39,5190,428,5618
2026-07-03,GBPAUD,81,19,700.57,159.62,1473,2481,3954
2026-07-03,SPA35,0,100,0,0.18,1,0,1
2026-07-03,SGDJPY,99,1,10.01,0.14,14,53,67
2026-07-03,SUGAR,0,100,0,26.4,16,0,16
2026-07-03,GBPNOK,100,0,0.05,0,0,1,1
2026-07-03,US30,36,64,3,5.31,2,1,3
2026-07-03,EURZAR,96,4,0.82,0.03,2,8,10
2026-07-03,AUDSGD,61,39,6.13,3.94,77,16,93
2026-07-03,GBPZAR,0,0,0,0,0,0,0
2026-07-03,GBPSEK,0,100,0,0.14,3,0,3
