date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-08-07,01:29AM,EURUSD,52,48,7224.46,6771.36,22680,24736,47416
2026-08-07,01:29AM,GBPUSD,65,35,3252.35,1743.75,7046,13133,20179
2026-08-07,01:29AM,USDJPY,45,55,774.01,955.23,4993,3648,8641
2026-08-07,01:29AM,GBPJPY,76,24,1113.76,349.68,1515,2195,3710
2026-08-07,01:29AM,USDCAD,64,36,2012.04,1130.23,5751,6989,12740
2026-08-07,01:29AM,EURAUD,25,75,261.73,792.56,2180,1288,3468
2026-08-07,01:29AM,EURJPY,76,24,886.81,286.73,1221,2560,3781
2026-08-07,01:29AM,AUDCAD,55,45,3808.56,3162.73,12004,16220,28224
2026-08-07,01:29AM,AUDJPY,52,48,333.03,308.51,1219,1879,3098
2026-08-07,01:29AM,AUDNZD,73,27,2259.03,850.85,3361,8285,11646
2026-08-07,01:29AM,AUDUSD,73,27,1383.72,518.64,2820,5195,8015
2026-08-07,01:29AM,CADJPY,51,49,121.96,116.14,641,869,1510
2026-08-07,01:29AM,EURCAD,32,68,229.38,494.3,2006,1406,3412
2026-08-07,01:29AM,EURCHF,87,13,795.09,116.57,968,4577,5545
2026-08-07,01:29AM,EURCZK,66,34,0.23,0.12,12,23,35
2026-08-07,01:29AM,EURDKK,0,0,0,0,0,0,0
2026-08-07,01:29AM,EURGBP,66,34,896,467.71,3275,5540,8815
2026-08-07,01:29AM,EURHUF,92,8,1.35,0.11,11,22,33
2026-08-07,01:29AM,EURNOK,100,0,0.02,0,0,2,2
2026-08-07,01:29AM,EURNZD,33,67,140.39,283.93,1604,1473,3077
2026-08-07,01:29AM,EURPLN,96,4,4.29,0.18,5,29,34
2026-08-07,01:29AM,EURSEK,18,82,0.05,0.23,23,2,25
2026-08-07,01:29AM,EURTRY,100,0,1.71,0,0,10,10
2026-08-07,01:29AM,GBPCAD,76,24,269.83,83.18,1079,1406,2485
2026-08-07,01:29AM,GBPCHF,83,17,334.48,66.53,497,2417,2914
2026-08-07,01:29AM,NZDCAD,67,33,618.04,303.73,1722,2980,4702
2026-08-07,01:29AM,NZDJPY,43,57,73.53,95.74,579,742,1321
2026-08-07,01:29AM,NZDUSD,70,30,989.69,424.57,1690,3541,5231
2026-08-07,01:29AM,USDCHF,51,49,738.11,713.86,2947,3228,6175
2026-08-07,01:29AM,USDCZK,0,100,0,0.53,21,0,21
2026-08-07,01:29AM,USDDKK,0,0,0,0,0,0,0
2026-08-07,01:29AM,USDHKD,100,0,0.02,0,0,1,1
2026-08-07,01:29AM,USDHUF,5,95,0.35,6.56,64,6,70
2026-08-07,01:29AM,USDMXN,53,47,2.72,2.42,42,23,65
2026-08-07,01:29AM,USDNOK,1,99,0.01,0.7,23,1,24
2026-08-07,01:29AM,USDPLN,0,100,0,0.34,14,0,14
2026-08-07,01:29AM,USDSEK,0,100,0,2.97,31,0,31
2026-08-07,01:29AM,USDSGD,50,50,6.53,6.46,75,17,92
2026-08-07,01:29AM,USDTHB,5,95,0.01,0.2,8,1,9
2026-08-07,01:29AM,USDTRY,100,0,0.9,0,0,2,2
2026-08-07,01:29AM,USDZAR,69,31,4.67,2.07,67,25,92
