date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-21,01:09PM,EURUSD,38,62,5554.81,9069.74,28079,17707,45786
2026-07-21,01:09PM,GBPUSD,52,48,2992.57,2783.21,10878,11490,22368
2026-07-21,01:09PM,USDJPY,80,20,1945.2,497.84,2419,6386,8805
2026-07-21,01:09PM,GBPJPY,50,50,502.26,502.21,1741,2191,3932
2026-07-21,01:09PM,USDCAD,69,31,2450.76,1075.91,5453,8410,13863
2026-07-21,01:09PM,EURAUD,18,82,202.51,945.53,3090,920,4010
2026-07-21,01:09PM,EURJPY,78,22,906.1,260.39,1001,2560,3561
2026-07-21,01:09PM,AUDCAD,80,20,7137.46,1735.81,8202,26927,35129
2026-07-21,01:09PM,AUDJPY,87,13,414.52,62.9,509,2167,2676
2026-07-21,01:09PM,AUDNZD,72,28,4843.01,1851.85,6050,11840,17890
2026-07-21,01:09PM,AUDUSD,69,31,1369,616.77,2889,5445,8334
2026-07-21,01:09PM,CADJPY,81,19,217.7,51.67,454,1291,1745
2026-07-21,01:09PM,EURCAD,25,75,208.39,623.87,2178,1629,3807
2026-07-21,01:09PM,EURCHF,73,27,428.27,162.3,1278,2940,4218
2026-07-21,01:09PM,EURCZK,63,37,0.17,0.1,10,17,27
2026-07-21,01:09PM,EURDKK,0,0,0,0,0,0,0
2026-07-21,01:09PM,EURGBP,23,77,522.09,1744.9,7648,3884,11532
2026-07-21,01:09PM,EURHUF,77,23,1.61,0.48,18,12,30
2026-07-21,01:09PM,EURNOK,50,50,0.01,0.01,1,1,2
2026-07-21,01:09PM,EURNZD,13,87,139.83,958.63,3717,1145,4862
2026-07-21,01:09PM,EURPLN,99,1,2.31,0.02,2,31,33
2026-07-21,01:09PM,EURSEK,15,85,0.02,0.11,11,2,13
2026-07-21,01:09PM,EURTRY,100,0,3.01,0,0,9,9
2026-07-21,01:09PM,GBPCAD,76,24,284,90.24,1125,2258,3383
2026-07-21,01:09PM,GBPCHF,81,19,449.51,105.75,753,2728,3481
2026-07-21,01:09PM,NZDCAD,86,14,1391.63,219.51,1353,4104,5457
2026-07-21,01:09PM,NZDJPY,83,17,351.95,70.3,309,1871,2180
2026-07-21,01:09PM,NZDUSD,66,34,848.22,431.26,1874,3506,5380
2026-07-21,01:09PM,USDCHF,61,39,1135.8,739.23,2687,3903,6590
2026-07-21,01:09PM,USDCZK,0,100,0,0.53,21,0,21
2026-07-21,01:09PM,USDDKK,0,0,0,0,0,0,0
2026-07-21,01:09PM,USDHKD,100,0,0.02,0,0,1,1
2026-07-21,01:09PM,USDHUF,0,100,0.02,6.81,64,2,66
2026-07-21,01:09PM,USDMXN,55,45,2.72,2.2,35,23,58
2026-07-21,01:09PM,USDNOK,48,52,1.13,1.2,26,1,27
2026-07-21,01:09PM,USDPLN,0,100,0,0.39,17,0,17
2026-07-21,01:09PM,USDSEK,51,49,5,4.75,28,10,38
2026-07-21,01:09PM,USDSGD,84,16,16.6,3.19,49,124,173
2026-07-21,01:09PM,USDTHB,20,80,0.04,0.16,7,3,10
2026-07-21,01:09PM,USDTRY,100,0,0.9,0,0,2,2
2026-07-21,01:09PM,USDZAR,85,15,9.6,1.67,67,112,179
2026-07-21,01:09PM,CHFJPY,80,20,579.22,148.93,1253,1889,3142
2026-07-21,01:09PM,AUDCHF,94,6,1398.66,87.53,580,3419,3999
2026-07-21,01:09PM,GBPNZD,40,60,292.17,445.33,2655,891,3546
2026-07-21,01:09PM,NZDCHF,86,14,1404.16,225.94,1787,3395,5182
2026-07-21,01:09PM,XAGUSD,45,55,116.97,145.65,902,341,1243
2026-07-21,01:09PM,XAUUSD,52,48,1051.72,987.1,9448,6482,15930
2026-07-21,01:09PM,CADCHF,35,65,278.9,528.18,3711,1536,5247
2026-07-21,01:09PM,GBPAUD,32,68,172.45,361.4,2178,894,3072
2026-07-21,01:09PM,SPA35,0,100,0,0.18,1,0,1
2026-07-21,01:09PM,SGDJPY,95,5,48.27,2.39,15,85,100
2026-07-21,01:09PM,SUGAR,0,100,0,26.4,16,0,16
2026-07-21,01:09PM,GBPNOK,0,100,0,0.03,3,0,3
2026-07-21,01:09PM,US30,36,64,3,5.31,2,1,3
2026-07-21,01:09PM,EURZAR,99,1,2.27,0.03,2,15,17
2026-07-21,01:09PM,AUDSGD,55,45,2.9,2.34,55,33,88
2026-07-21,01:09PM,GBPZAR,0,0,0,0,0,0,0
2026-07-21,01:09PM,GBPSEK,0,100,0,0.14,3,0,3
2026-07-21,01:09PM,CHFSGD,92,8,1.66,0.15,11,24,35
2026-07-21,01:09PM,EURSGD,27,73,6.81,18.79,122,70,192
2026-07-21,01:09PM,GBPSGD,17,83,2.38,11.37,80,21,101
2026-07-21,01:09PM,AUDDKK,0,0,0,0,0,0,0
2026-07-21,01:09PM,EURHKD,38,63,1.08,1.8,45,4,49
2026-07-21,01:09PM,GBPDKK,0,0,0,0,0,0,0
2026-07-21,01:09PM,COPPER,0,100,0,0.03,3,0,3
2026-07-21,01:09PM,COFFEE,80,20,4,1,1,3,4
2026-07-21,01:09PM,EURO50,0,0,0,0,0,0,0
2026-07-21,01:09PM,TRYJPY,0,100,0.02,5.83,10,1,11
2026-07-21,01:09PM,US500,100,0,1.1,0,0,2,2
2026-07-21,01:09PM,GBPPLN,0,0,0,0,0,0,0
2026-07-21,01:09PM,WHEAT,0,100,0,0.01,1,0,1
2026-07-21,01:09PM,COCOA,100,0,0.05,0,0,1,1
2026-07-21,01:09PM,UK100,100,0,1.36,0,0,6,6
2026-07-21,01:09PM,XAUGBP,97,3,0.87,0.03,2,17,19
2026-07-21,01:09PM,COTTON,0,100,0,0.03,3,0,3
2026-07-21,01:09PM,NOKJPY,99,1,1,0.01,1,1,2
2026-07-21,01:09PM,SP500,0,0,0,0,0,0,0
2026-07-21,01:09PM,ZARJPY,93,7,2,0.16,7,2,9
2026-07-21,01:09PM,HKDJPY,0,0,0,0,0,0,0
2026-07-21,01:09PM,CHFNOK,50,50,0.02,0.02,1,1,2
2026-07-21,01:09PM,GBPTRY,100,0,0.4,0,0,2,2
2026-07-21,01:09PM,USDRUB,0,100,0,0.1,1,0,1
2026-07-21,01:09PM,SEKJPY,0,100,0,0.29,7,0,7
2026-07-21,01:09PM,MSFT,0,0,0,0,0,0,0
2026-07-21,01:09PM,JNJ,0,0,0,0,0,0,0
2026-07-21,01:09PM,EURMXN,100,0,1.91,0,0,16,16
2026-07-21,01:09PM,XAUAUD,50,50,0.03,0.03,3,3,6
2026-07-21,01:09PM,XAUEUR,14,86,0.28,1.76,45,15,60
2026-07-21,01:09PM,WS30,0,0,0,0,0,0,0
2026-07-21,01:09PM,NAS100,2,98,0.01,0.61,7,1,8
2026-07-21,01:09PM,SGDHKD,0,0,0,0,0,0,0
2026-07-21,01:09PM,US2000,100,0,2,0,0,2,2
2026-07-21,01:09PM,FRA40,94,6,4,0.26,1,4,5
2026-07-21,01:09PM,GER30,0,100,0,0.1,1,0,1
2026-07-21,01:09PM,AUDSEK,0,0,0,0,0,0,0
2026-07-21,01:09PM,XAUJPY,10,90,0.11,0.96,14,6,20
2026-07-21,01:09PM,XAUCHF,3,97,0.02,0.68,33,1,34
2026-07-21,01:09PM,USOIL,100,0,0.03,0,0,1,1
2026-07-21,01:09PM,CHFSEK,100,0,0.1,0,0,10,10
2026-07-21,01:09PM,AUS200,50,50,1,1,1,1,2
2026-07-21,01:09PM,GBPMXN,100,0,0.01,0,0,1,1
2026-07-21,01:09PM,JPN225,0,100,0,1,1,0,1
2026-07-21,01:09PM,XAGAUD,50,50,0.01,0.01,1,1,2
2026-07-21,01:09PM,NOKSEK,30,70,0.41,0.97,97,4,101
2026-07-21,01:09PM,USDX,0,100,0,0.3,1,0,1
2026-07-21,01:09PM,XAGEUR,0,100,0,0.53,32,0,32
2026-07-21,01:09PM,EBAY,0,0,0,0,0,0,0
2026-07-21,01:09PM,VIX,0,100,0,0.2,2,0,2
2026-07-21,01:09PM,CHFHKD,0,0,0,0,0,0,0
2026-07-21,01:09PM,YHOO,0,100,0,8,1,0,1
2026-07-21,01:09PM,XPTUSD,47,53,9.36,10.49,7,25,32
2026-07-21,01:09PM,GBPHKD,0,0,0,0,0,0,0
2026-07-21,01:09PM,XPDUSD,0,100,0,0.12,12,0,12
2026-07-21,01:09PM,CADHKD,0,0,0,0,0,0,0
2026-07-21,01:09PM,USDCNH,0,100,0.02,23.33,49,1,50
2026-07-21,01:09PM,AUDHKD,0,0,0,0,0,0,0
2026-07-21,01:09PM,NZDHKD,0,0,0,0,0,0,0
2026-07-21,01:09PM,AAPL,0,0,0,0,0,0,0
2026-07-21,01:09PM,PFE,0,100,0,0.5,1,0,1
2026-07-21,01:09PM,FB,0,100,0,0.5,1,0,1
2026-07-21,01:09PM,IT40,100,0,4,0,0,1,1
2026-07-21,01:09PM,GS,0,0,0,0,0,0,0
2026-07-21,01:09PM,NKE,0,0,0,0,0,0,0
2026-07-21,01:09PM,BA,0,0,0,0,0,0,0
2026-07-21,01:09PM,CVX,0,0,0,0,0,0,0
2026-07-21,01:09PM,GOOG,0,100,0,1,1,0,1
2026-07-21,01:09PM,XTIUSD,0,100,0,3,3,0,3
2026-07-21,01:09PM,BTCUSD,65,35,177.72,97.49,1189,1300,2489
2026-07-21,01:09PM,XBRUSD,0,100,0,0.03,3,0,3
2026-07-21,01:09PM,US30.D,100,0,1,0,0,1,1
2026-07-21,01:09PM,BTCEUR,100,0,0.1,0,0,1,1
2026-07-21,01:09PM,LTCBTC,0,100,0,2,2,0,2
2026-07-21,01:09PM,LTCUSD,2,98,1,52.94,136,1,137
2026-07-21,01:09PM,TWTR,0,100,0,1,1,0,1
2026-07-21,01:09PM,HK50,100,0,0.1,0,0,1,1
2026-07-21,01:09PM,GOPRO,0,100,0,0.01,1,0,1
2026-07-21,01:09PM,XNGUSD,100,0,0.02,0,0,1,1
2026-07-21,01:09PM,APPL,0,0,0,0,0,0,0
2026-07-21,01:09PM,DXU5,0,0,0,0,0,0,0
2026-07-21,01:09PM,DXZ5,0,100,0,2,2,0,2
2026-07-21,01:09PM,OGZD,0,0,0,0,0,0,0
2026-07-21,01:09PM,CN50,33,67,0.2,0.4,4,1,5
2026-07-21,01:09PM,BTCJPY,0,100,0,0.07,7,0,7
2026-07-21,01:09PM,ETHUSD,10,90,54.28,488.45,1484,172,1656
2026-07-21,01:09PM,DSHUSD,3,97,0.01,0.33,2,1,3
2026-07-21,01:09PM,DASH,100,0,2.9,0,0,7,7
2026-07-21,01:09PM,BTCGBP,0,100,0,0.01,1,0,1
2026-07-21,01:09PM,ETCUSD,0,100,0,1,1,0,1
2026-07-21,01:09PM,XRPUSD,5,95,1.11,19.27,48,21,69
2026-07-21,01:09PM,BCHUSD,50,50,0.01,0.01,1,1,2
2026-07-21,01:09PM,ZECUSD,100,0,0.9,0,0,3,3
2026-07-21,01:09PM,XMRUSD,14,86,0.01,0.06,4,1,5
2026-07-21,01:09PM,NEOUSD,0,100,0,11.5,10,0,10
2026-07-21,01:09PM,OMGUSD,0,100,0,264,66,0,66
2026-07-21,01:09PM,RIPPLE,100,0,0.1,0,0,1,1
2026-07-21,01:09PM,EOSUSD,0,100,0,1,2,0,2
2026-07-21,01:09PM,IOTUSD,0,100,0,0.1,1,0,1
2026-07-21,01:09PM,QTMUSD,0,100,0,161,46,0,46
2026-07-21,01:09PM,XLMUSD,0,100,0,0.3,1,0,1
2026-07-21,01:09PM,TRXUSD,0,100,0,0.15,1,0,1
2026-07-21,01:09PM,ZRXUSD,100,0,0.02,0,0,2,2
2026-07-21,01:09PM,ADAUSD,2,98,0.1,6.01,3,1,4
2026-07-21,01:09PM,XTZUSD,0,100,0,0.7,2,0,2
2026-07-21,01:09PM,BATUSD,0,100,0,0.15,3,0,3
2026-07-21,01:09PM,FTMUSD,0,100,0,0.01,1,0,1
2026-07-21,01:09PM,FETUSD,0,100,0,0.05,5,0,5
2026-07-21,01:09PM,SCI25,0,100,0,0.2,2,0,2
2026-07-21,01:09PM,CNI30,100,0,0.2,0,0,2,2
2026-07-21,01:09PM,BIO30,0,100,0,0.1,1,0,1
2026-07-21,01:09PM,LAT30,0,100,0,0.1,1,0,1
2026-07-21,01:09PM,JPYX,100,0,1,0,0,1,1
2026-07-21,01:09PM,MKRUSD,0,100,0,0.01,1,0,1
2026-07-21,01:09PM,DOTUSD,0,100,0,0.82,8,0,8
2026-07-21,01:09PM,UNIUSD,0,100,0,15,5,0,5
2026-07-21,01:09PM,VETUSD,0,100,0,0.01,1,0,1
2026-07-21,01:09PM,YFIUSD,0,100,0,0.2,1,0,1
2026-07-21,01:09PM,ICPUSD,0,100,0,0.28,8,0,8
2026-07-21,01:09PM,SOLUSD,5,95,11.42,196.76,133,19,152
2026-07-21,01:09PM,SNXUSD,0,100,0,0.5,1,0,1
2026-07-21,01:09PM,FILUSD,0,100,0,0.35,10,0,10
2026-07-21,01:09PM,AXSUSD,0,100,0,0.15,5,0,5
2026-07-21,01:09PM,ENJUSD,100,0,0.01,0,0,1,1
2026-07-21,01:09PM,ZILUSD,0,100,0,0.1,10,0,10
2026-07-21,01:09PM,LRCUSD,0,100,0,0.3,1,0,1
2026-07-21,01:09PM,GRTUSD,0,100,0,0.03,3,0,3
2026-07-21,01:09PM,CHZUSD,0,100,0,0.01,1,0,1
2026-07-21,01:09PM,BNTUSD,0,100,0,0.3,1,0,1
