date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-08-14,08:49AM,EURUSD,60,40,9458.65,6402.37,19777,31866,51643
2026-08-14,08:49AM,GBPUSD,71,29,3902.58,1610.19,6480,16119,22599
2026-08-14,08:49AM,USDJPY,49,51,1041.89,1067.73,4600,4640,9240
2026-08-14,08:49AM,GBPJPY,85,15,1715.14,291.67,1231,3074,4305
2026-08-14,08:49AM,USDCAD,41,59,1687.52,2396.72,10084,6416,16500
2026-08-14,08:49AM,EURAUD,29,71,280.18,701.13,2543,1144,3687
2026-08-14,08:49AM,EURJPY,79,21,935.28,245.54,1000,2778,3778
2026-08-14,08:49AM,AUDCAD,54,46,3043.39,2617.56,12133,15339,27472
2026-08-14,08:49AM,AUDJPY,78,22,525.36,151.89,725,2365,3090
2026-08-14,08:49AM,AUDNZD,75,25,2508.44,853.86,3147,10395,13542
2026-08-14,08:49AM,AUDUSD,77,23,1571.7,481.16,2234,5962,8196
2026-08-14,08:49AM,CADJPY,65,35,199.38,106.26,441,982,1423
2026-08-14,08:49AM,EURCAD,28,72,332.77,860.32,3178,1584,4762
2026-08-14,08:49AM,EURCHF,89,11,1032.04,131.14,978,5217,6195
2026-08-14,08:49AM,EURCZK,68,32,0.21,0.1,10,21,31
2026-08-14,08:49AM,EURDKK,0,0,0,0,0,0,0
2026-08-14,08:49AM,EURGBP,45,55,628.94,783.78,4277,3957,8234
2026-08-14,08:49AM,EURHUF,93,7,1,0.08,8,13,21
2026-08-14,08:49AM,EURNOK,100,0,0.02,0,0,2,2
2026-08-14,08:49AM,EURNZD,34,66,161.59,314.68,1619,1654,3273
2026-08-14,08:49AM,EURPLN,100,0,4.29,0,0,29,29
2026-08-14,08:49AM,EURSEK,90,10,2.05,0.23,23,3,26
2026-08-14,08:49AM,EURTRY,100,0,1.71,0,0,10,10
2026-08-14,08:49AM,GBPCAD,54,46,210.34,176.5,1485,1364,2849
2026-08-14,08:49AM,GBPCHF,85,15,448.25,78.33,459,2562,3021
2026-08-14,08:49AM,NZDCAD,18,82,264.37,1237.82,4251,1824,6075
2026-08-14,08:49AM,NZDJPY,46,54,101.57,119.44,457,823,1280
2026-08-14,08:49AM,NZDUSD,58,42,577.94,424.79,1822,2479,4301
2026-08-14,08:49AM,USDCHF,49,51,704.43,731.09,2993,3312,6305
