date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-09-17,12:00PM,EURUSD,35,65,5181.44,9766.48,26223,17442,43665
2026-09-17,12:00PM,GBPUSD,36,64,2076.47,3675.72,13797,7188,20985
2026-09-17,12:00PM,USDJPY,30,70,521.05,1235.72,6013,2952,8965
2026-09-17,12:00PM,GBPJPY,20,80,210.76,840.89,2834,955,3789
2026-09-17,12:00PM,USDCAD,70,30,1677.29,729.13,3129,7122,10251
2026-09-17,12:00PM,EURAUD,14,86,126.22,754.04,3291,858,4149
2026-09-17,12:00PM,EURJPY,27,73,555.28,1522.46,3889,1377,5266
2026-09-17,12:00PM,AUDCAD,75,25,3613.93,1233.6,5463,16345,21808
2026-09-17,12:00PM,AUDJPY,25,75,189.15,566.64,2111,1005,3116
2026-09-17,12:00PM,AUDNZD,93,7,7800.44,548.82,1136,21550,22686
2026-09-17,12:00PM,AUDUSD,43,57,869.21,1138.15,4106,4364,8470
2026-09-17,12:00PM,CADJPY,15,85,75.86,428.15,1444,409,1853
2026-09-17,12:00PM,EURCAD,25,75,181.19,544.6,1911,1170,3081
2026-09-17,12:00PM,EURCHF,91,9,1070.38,111.17,940,4493,5433
2026-09-17,12:00PM,EURCZK,71,29,0.2,0.08,8,20,28
2026-09-17,12:00PM,EURDKK,0,0,0,0,0,0,0
2026-09-17,12:00PM,EURGBP,58,42,624.4,456.17,2485,3352,5837
2026-09-17,12:00PM,EURHUF,94,6,2.41,0.16,16,18,34
2026-09-17,12:00PM,EURNOK,100,0,0.07,0,0,5,5
2026-09-17,12:00PM,EURNZD,82,18,306.81,66.55,462,2107,2569
2026-09-17,12:00PM,EURPLN,100,0,4.45,0,0,37,37
2026-09-17,12:00PM,EURSEK,56,44,0.1,0.08,8,10,18
2026-09-17,12:00PM,EURTRY,100,0,2.31,0,0,10,10
2026-09-17,12:00PM,GBPCAD,42,58,114.37,159.98,1488,1007,2495
2026-09-17,12:00PM,GBPCHF,82,18,305.74,68.58,539,1754,2293
2026-09-17,12:00PM,NZDCAD,9,91,199.87,1925.72,6430,1135,7565
2026-09-17,12:00PM,NZDJPY,4,96,44.13,986.44,2099,293,2392
2026-09-17,12:00PM,NZDUSD,13,87,190.24,1307.95,4448,866,5314
2026-09-17,12:00PM,USDCHF,69,31,1207.99,534.74,2178,4530,6708
2026-09-17,12:00PM,USDCZK,0,100,0,0.44,18,0,18
2026-09-17,12:00PM,USDDKK,0,0,0,0,0,0,0
2026-09-17,12:00PM,USDHKD,100,0,0.02,0,0,1,1
2026-09-17,12:00PM,USDHUF,0,100,0.01,6.79,59,1,60
2026-09-17,12:00PM,USDMXN,89,11,20.2,2.43,43,63,106
2026-09-17,12:00PM,USDNOK,18,82,0.07,0.31,16,3,19
2026-09-17,12:00PM,USDPLN,48,52,0.31,0.34,14,6,20
2026-09-17,12:00PM,USDSEK,87,13,3.05,0.45,21,12,33
2026-09-17,12:00PM,USDSGD,14,86,1.71,10.77,111,21,132
2026-09-17,12:00PM,USDTHB,5,95,0.01,0.2,8,1,9
2026-09-17,12:00PM,USDTRY,0,100,0,0.15,2,0,2
2026-09-17,12:00PM,USDZAR,82,18,8.11,1.79,67,88,155
2026-09-17,12:00PM,CHFJPY,15,85,119.91,685.65,2497,674,3171
2026-09-17,12:00PM,AUDCHF,98,2,2160.92,43.36,439,4273,4712
2026-09-17,12:00PM,GBPNZD,70,30,264.04,110.52,998,2179,3177
2026-09-17,12:00PM,NZDCHF,37,63,159.34,271,1733,1304,3037
2026-09-17,12:00PM,XAGUSD,46,54,136.8,160.85,890,364,1254
2026-09-17,12:00PM,XAUUSD,48,52,784.67,851.85,6880,4665,11545
2026-09-17,12:00PM,CADCHF,52,48,378.51,353.12,2803,2291,5094
2026-09-17,12:00PM,GBPAUD,20,80,77.61,305.57,2035,425,2460
2026-09-17,12:00PM,SPA35,0,100,0,0.18,1,0,1
2026-09-17,12:00PM,SGDJPY,71,29,1.2,0.5,19,5,24
2026-09-17,12:00PM,SUGAR,0,100,0,26.4,16,0,16
2026-09-17,12:00PM,GBPNOK,0,100,0,0.01,1,0,1
2026-09-17,12:00PM,US30,36,64,3,5.31,2,1,3
2026-09-17,12:00PM,EURZAR,99,1,2.48,0.03,2,15,17
2026-09-17,12:00PM,AUDSGD,61,39,3.42,2.23,109,85,194
2026-09-17,12:00PM,GBPZAR,0,0,0,0,0,0,0
2026-09-17,12:00PM,GBPSEK,0,100,0,0.05,2,0,2
2026-09-17,12:00PM,CHFSGD,65,35,1.66,0.9,27,24,51
2026-09-17,12:00PM,EURSGD,30,70,6.34,14.97,372,68,440
2026-09-17,12:00PM,GBPSGD,11,89,1.64,13.48,105,11,116
2026-09-17,12:00PM,AUDDKK,0,0,0,0,0,0,0
2026-09-17,12:00PM,EURHKD,38,63,1.08,1.8,45,4,49
2026-09-17,12:00PM,GBPDKK,0,0,0,0,0,0,0
2026-09-17,12:00PM,COPPER,0,100,0,0.03,3,0,3
2026-09-17,12:00PM,COFFEE,80,20,4,1,1,3,4
2026-09-17,12:00PM,EURO50,0,0,0,0,0,0,0
2026-09-17,12:00PM,TRYJPY,0,100,0.02,5.83,10,1,11
2026-09-17,12:00PM,US500,100,0,1.1,0,0,2,2
2026-09-17,12:00PM,GBPPLN,0,0,0,0,0,0,0
2026-09-17,12:00PM,WHEAT,0,100,0,0.01,1,0,1
2026-09-17,12:00PM,COCOA,100,0,0.05,0,0,1,1
2026-09-17,12:00PM,UK100,100,0,1.36,0,0,6,6
2026-09-17,12:00PM,XAUGBP,80,20,0.04,0.01,1,1,2
2026-09-17,12:00PM,COTTON,0,100,0,0.03,3,0,3
2026-09-17,12:00PM,NOKJPY,93,7,1,0.07,7,1,8
2026-09-17,12:00PM,SP500,0,0,0,0,0,0,0
2026-09-17,12:00PM,ZARJPY,82,18,2,0.43,16,2,18
2026-09-17,12:00PM,HKDJPY,0,0,0,0,0,0,0
2026-09-17,12:00PM,CHFNOK,50,50,0.02,0.02,1,1,2
2026-09-17,12:00PM,GBPTRY,100,0,0.4,0,0,2,2
2026-09-17,12:00PM,USDRUB,0,100,0,0.1,1,0,1
2026-09-17,12:00PM,SEKJPY,50,50,0.08,0.08,8,1,9
2026-09-17,12:00PM,MSFT,0,0,0,0,0,0,0
2026-09-17,12:00PM,JNJ,0,0,0,0,0,0,0
2026-09-17,12:00PM,EURMXN,100,0,0.84,0,0,14,14
2026-09-17,12:00PM,XAUAUD,0,100,0,0.01,1,0,1
