date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-09,10:23PM,EURUSD,37,63,5381.17,9080.84,24987,18075,43062
2026-07-09,10:23PM,GBPUSD,72,28,5272.65,2007.03,8457,15964,24421
2026-07-09,10:23PM,USDJPY,75,25,1811.86,609.8,2495,5777,8272
2026-07-09,10:23PM,GBPJPY,83,17,1212.27,242.35,1195,3236,4431
2026-07-09,10:23PM,USDCAD,83,17,3618.31,739.11,3567,11012,14579
2026-07-09,10:23PM,EURAUD,32,68,215.78,452.5,1887,1112,2999
2026-07-09,10:23PM,EURJPY,77,23,888.82,263.87,1074,2423,3497
2026-07-09,10:23PM,AUDCAD,62,38,3402,2060.44,9704,15683,25387
2026-07-09,10:23PM,AUDJPY,57,43,303.35,228.49,1107,1421,2528
2026-07-09,10:23PM,AUDNZD,70,30,4429.85,1932.74,7783,9535,17318
2026-07-09,10:23PM,AUDUSD,51,49,1078.79,1034.72,4107,3439,7546
2026-07-09,10:23PM,CADJPY,68,32,163.81,78.56,542,960,1502
2026-07-09,10:23PM,EURCAD,32,68,203.52,429.77,1157,1549,2706
2026-07-09,10:23PM,EURCHF,58,42,313.49,231,1327,2002,3329
2026-07-09,10:23PM,EURCZK,88,12,0.29,0.04,2,19,21
2026-07-09,10:23PM,EURDKK,0,0,0,0,0,0,0
2026-07-09,10:23PM,EURGBP,11,89,231.7,1953.37,9002,1527,10529
2026-07-09,10:23PM,EURHUF,26,74,1,2.9,21,10,31
2026-07-09,10:23PM,EURNOK,0,100,0.01,2.87,9,1,10
2026-07-09,10:23PM,EURNZD,52,48,264.59,242.89,1328,1357,2685
2026-07-09,10:23PM,EURPLN,100,0,4.31,0.01,1,31,32
2026-07-09,10:23PM,EURSEK,100,0,0.01,0,0,1,1
2026-07-09,10:23PM,EURTRY,100,0,0.21,0,0,5,5
2026-07-09,10:23PM,GBPCAD,90,10,433.92,47.69,308,3093,3401
2026-07-09,10:23PM,GBPCHF,80,20,293.92,72.23,541,2145,2686
2026-07-09,10:23PM,NZDCAD,88,12,819.6,114,836,4324,5160
2026-07-09,10:23PM,NZDJPY,59,41,109.48,76.42,444,961,1405
2026-07-09,10:23PM,NZDUSD,39,61,436.96,692.29,2807,1932,4739
2026-07-09,10:23PM,USDCHF,54,46,800.82,686.72,2585,2760,5345
2026-07-09,10:23PM,USDCZK,0,100,0,0.5,20,0,20
2026-07-09,10:23PM,USDDKK,0,0,0,0,0,0,0
2026-07-09,10:23PM,USDHKD,100,0,0.02,0,0,1,1
2026-07-09,10:23PM,USDHUF,0,100,0,4.34,51,0,51
2026-07-09,10:23PM,USDMXN,58,42,3.13,2.24,34,22,56
2026-07-09,10:23PM,USDNOK,19,81,1.13,4.84,34,1,35
2026-07-09,10:23PM,USDPLN,3,97,0.01,0.33,15,1,16
2026-07-09,10:23PM,USDSEK,54,46,5,4.21,25,10,35
2026-07-09,10:23PM,USDSGD,90,10,15.11,1.63,47,112,159
2026-07-09,10:23PM,USDTHB,21,79,0.04,0.15,6,3,9
2026-07-09,10:23PM,USDTRY,100,0,0.1,0,0,1,1
2026-07-09,10:23PM,USDZAR,72,28,2.31,0.89,46,40,86
2026-07-09,10:23PM,CHFJPY,80,20,458.2,112.98,828,1562,2390
2026-07-09,10:23PM,AUDCHF,67,33,395.54,198.37,1176,1500,2676
2026-07-09,10:23PM,GBPNZD,83,17,700.63,145.2,1440,2655,4095
2026-07-09,10:23PM,NZDCHF,76,24,586.98,189.59,1585,1465,3050
2026-07-09,10:23PM,XAGUSD,44,56,101.69,129.08,713,264,977
2026-07-09,10:23PM,XAUUSD,55,45,957.72,773.89,7595,5425,13020
2026-07-09,10:23PM,CADCHF,17,83,108.11,535.5,3665,728,4393
2026-07-09,10:23PM,GBPAUD,85,15,730.99,124.64,1188,2614,3802
2026-07-09,10:23PM,SPA35,0,100,0,0.18,1,0,1
2026-07-09,10:23PM,SGDJPY,92,8,27.44,2.5,1,76,77
2026-07-09,10:23PM,SUGAR,0,100,0,26.4,16,0,16
2026-07-09,10:23PM,GBPNOK,0,100,0,0.02,2,0,2
2026-07-09,10:23PM,US30,36,64,3,5.31,2,1,3
2026-07-09,10:23PM,EURZAR,98,2,1.22,0.03,2,11,13
2026-07-09,10:23PM,AUDSGD,37,63,2.18,3.78,73,18,91
2026-07-09,10:23PM,GBPZAR,0,0,0,0,0,0,0
2026-07-09,10:23PM,GBPSEK,66,34,0.27,0.14,3,2,5
2026-07-09,10:23PM,CHFSGD,93,7,1.56,0.11,7,18,25
2026-07-09,10:23PM,EURSGD,39,61,6.2,9.82,71,74,145
2026-07-09,10:23PM,GBPSGD,98,2,51.99,0.95,24,82,106
2026-07-09,10:23PM,AUDDKK,0,0,0,0,0,0,0
2026-07-09,10:23PM,EURHKD,38,63,1.08,1.8,45,4,49
2026-07-09,10:23PM,GBPDKK,0,0,0,0,0,0,0
2026-07-09,10:23PM,COPPER,0,100,0,0.03,3,0,3
2026-07-09,10:23PM,COFFEE,80,20,4,1,1,3,4
2026-07-09,10:23PM,EURO50,0,0,0,0,0,0,0
2026-07-09,10:23PM,TRYJPY,0,100,0.02,5.83,10,1,11
2026-07-09,10:23PM,US500,100,0,1.1,0,0,2,2
2026-07-09,10:23PM,GBPPLN,0,0,0,0,0,0,0
2026-07-09,10:23PM,WHEAT,0,100,0,0.01,1,0,1
2026-07-09,10:23PM,COCOA,100,0,0.05,0,0,1,1
2026-07-09,10:23PM,UK100,100,0,1.36,0,0,6,6
2026-07-09,10:23PM,XAUGBP,92,8,0.48,0.04,4,14,18
2026-07-09,10:23PM,COTTON,0,100,0,0.03,3,0,3
2026-07-09,10:23PM,NOKJPY,99,1,2.5,0.02,2,2,4
2026-07-09,10:23PM,SP500,0,0,0,0,0,0,0
2026-07-09,10:23PM,ZARJPY,98,2,2,0.05,5,2,7
2026-07-09,10:23PM,HKDJPY,0,0,0,0,0,0,0
2026-07-09,10:23PM,CHFNOK,50,50,0.02,0.02,1,1,2
2026-07-09,10:23PM,GBPTRY,100,0,0.4,0,0,2,2
2026-07-09,10:23PM,USDRUB,0,100,0,0.1,1,0,1
2026-07-09,10:23PM,SEKJPY,0,100,0,0.29,7,0,7
2026-07-09,10:23PM,MSFT,0,0,0,0,0,0,0
2026-07-09,10:23PM,JNJ,0,0,0,0,0,0,0
2026-07-09,10:23PM,EURMXN,100,0,2.26,0,0,22,22
2026-07-09,10:23PM,XAUAUD,0,100,0,0.01,1,0,1
2026-07-09,10:23PM,XAUEUR,21,79,1.86,7.01,55,11,66
2026-07-09,10:23PM,WS30,0,0,0,0,0,0,0
2026-07-09,10:23PM,NAS100,2,98,0.01,0.61,7,1,8
2026-07-09,10:23PM,SGDHKD,0,0,0,0,0,0,0
2026-07-09,10:23PM,US2000,100,0,2,0,0,2,2
2026-07-09,10:23PM,FRA40,94,6,4,0.26,1,4,5
2026-07-09,10:23PM,GER30,0,100,0,0.1,1,0,1
2026-07-09,10:23PM,AUDSEK,0,0,0,0,0,0,0
2026-07-09,10:23PM,XAUJPY,19,81,0.06,0.26,6,3,9
2026-07-09,10:23PM,XAUCHF,3,97,0.02,0.61,27,1,28
2026-07-09,10:23PM,USOIL,100,0,0.03,0,0,1,1
2026-07-09,10:23PM,CHFSEK,100,0,0.1,0,0,10,10
2026-07-09,10:23PM,AUS200,50,50,1,1,1,1,2
2026-07-09,10:23PM,GBPMXN,100,0,0.01,0,0,1,1
2026-07-09,10:23PM,JPN225,0,100,0,1,1,0,1
2026-07-09,10:23PM,XAGAUD,0,100,0,0.04,4,0,4
2026-07-09,10:23PM,NOKSEK,24,76,0.5,1.57,140,7,147
2026-07-09,10:23PM,USDX,0,100,0,0.3,1,0,1
2026-07-09,10:23PM,XAGEUR,0,100,0,0.14,14,0,14
2026-07-09,10:23PM,EBAY,0,0,0,0,0,0,0
2026-07-09,10:23PM,VIX,0,100,0,0.2,2,0,2
2026-07-09,10:23PM,CHFHKD,0,0,0,0,0,0,0
2026-07-09,10:23PM,YHOO,0,100,0,8,1,0,1
2026-07-09,10:23PM,XPTUSD,47,53,9.4,10.77,7,29,36
2026-07-09,10:23PM,GBPHKD,0,0,0,0,0,0,0
2026-07-09,10:23PM,XPDUSD,0,100,0,0.13,13,0,13
2026-07-09,10:23PM,CADHKD,0,0,0,0,0,0,0
