date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-09-22,10:47PM,EURUSD,32,68,5411.13,11564.49,29322,18191,47513
2026-09-22,10:47PM,GBPUSD,33,67,1991.14,4071.45,15297,7486,22783
2026-09-22,10:47PM,USDJPY,50,50,727.78,737.36,4126,4012,8138
2026-09-22,10:47PM,GBPJPY,34,66,212.05,404.79,1945,949,2894
2026-09-22,10:47PM,USDCAD,84,16,3007.9,588.51,2675,10030,12705
2026-09-22,10:47PM,EURAUD,13,87,112.97,766.23,3310,759,4069
2026-09-22,10:47PM,EURJPY,54,46,586.61,497.68,1967,1532,3499
2026-09-22,10:47PM,AUDCAD,89,11,5691.51,735.71,3599,22072,25671
2026-09-22,10:47PM,AUDJPY,52,48,227.1,213.56,1175,1221,2396
2026-09-22,10:47PM,AUDNZD,92,8,6764.53,570.11,1552,20122,21674
2026-09-22,10:47PM,AUDUSD,52,48,975.53,913.97,3620,4345,7965
2026-09-22,10:47PM,CADJPY,24,76,83.23,267.57,892,448,1340
2026-09-22,10:47PM,EURCAD,34,66,237.72,468.57,1597,1563,3160
2026-09-22,10:47PM,EURCHF,66,34,852.6,431.16,2310,3356,5666
2026-09-22,10:47PM,EURCZK,68,32,0.19,0.09,9,19,28
2026-09-22,10:47PM,EURDKK,0,0,0,0,0,0,0
2026-09-22,10:47PM,EURGBP,58,42,616.82,439.07,2826,3432,6258
2026-09-22,10:47PM,EURHUF,94,6,2.35,0.15,15,8,23
2026-09-22,10:47PM,EURNOK,100,0,0.09,0,0,6,6
2026-09-22,10:47PM,EURNZD,79,21,309.99,82.14,665,1860,2525
2026-09-22,10:47PM,EURPLN,100,0,4.42,0.02,2,35,37
2026-09-22,10:47PM,EURSEK,39,61,0.07,0.11,11,7,18
2026-09-22,10:47PM,EURTRY,100,0,2.42,0.01,1,12,13
2026-09-22,10:47PM,GBPCAD,61,39,171.94,108.81,1170,1180,2350
2026-09-22,10:47PM,GBPCHF,61,39,255.16,161.82,1111,1288,2399
2026-09-22,10:47PM,NZDCAD,21,79,333.64,1240.28,5224,1817,7041
2026-09-22,10:47PM,NZDJPY,8,92,42.57,524.47,1589,370,1959
2026-09-22,10:47PM,NZDUSD,13,87,182.98,1269.73,4573,901,5474
2026-09-22,10:47PM,USDCHF,66,34,1187.03,602.85,2705,4010,6715
2026-09-22,10:47PM,USDCZK,0,100,0,0.44,18,0,18
2026-09-22,10:47PM,USDDKK,0,0,0,0,0,0,0
2026-09-22,10:47PM,USDHKD,100,0,0.02,0,0,1,1
2026-09-22,10:47PM,USDHUF,1,99,0.06,6.53,62,1,63
2026-09-22,10:47PM,USDMXN,89,11,21.19,2.68,50,65,115
2026-09-22,10:47PM,USDNOK,32,68,0.14,0.3,15,4,19
2026-09-22,10:47PM,USDPLN,13,87,0.05,0.34,14,5,19
2026-09-22,10:47PM,USDSEK,87,13,3.05,0.45,21,12,33
2026-09-22,10:47PM,USDSGD,11,89,1.14,9.28,98,19,117
2026-09-22,10:47PM,USDTHB,4,96,0.01,0.22,10,1,11
2026-09-22,10:47PM,USDTRY,8,92,0.01,0.11,2,1,3
2026-09-22,10:47PM,USDZAR,81,19,8.03,1.83,68,85,153
2026-09-22,10:47PM,CHFJPY,30,70,138.36,320.8,1553,840,2393
2026-09-22,10:47PM,AUDCHF,96,4,2101.07,98.86,959,4000,4959
2026-09-22,10:47PM,GBPNZD,72,28,211.52,83.95,1037,1674,2711
2026-09-22,10:47PM,NZDCHF,30,70,125.97,290.58,1890,998,2888
2026-09-22,10:47PM,XAGUSD,49,51,136.59,144.91,772,376,1148
2026-09-22,10:47PM,XAUUSD,41,59,698.13,1020.13,8720,4634,13354
2026-09-22,10:47PM,CADCHF,32,68,237.01,513.18,3938,1353,5291
2026-09-22,10:47PM,GBPAUD,12,88,43.65,319.46,1981,351,2332
2026-09-22,10:47PM,SPA35,0,100,0,0.18,1,0,1
2026-09-22,10:47PM,SGDJPY,84,16,1.36,0.26,10,9,19
2026-09-22,10:47PM,SUGAR,0,100,0,26.4,16,0,16
2026-09-22,10:47PM,GBPNOK,0,100,0,0.01,1,0,1
2026-09-22,10:47PM,US30,36,64,3,5.31,2,1,3
2026-09-22,10:47PM,EURZAR,99,1,2.18,0.03,2,14,16
2026-09-22,10:47PM,AUDSGD,65,35,3.09,1.68,106,80,186
2026-09-22,10:47PM,GBPZAR,0,0,0,0,0,0,0
2026-09-22,10:47PM,GBPSEK,0,100,0,0.15,4,0,4
2026-09-22,10:47PM,CHFSGD,67,33,1.65,0.82,24,23,47
2026-09-22,10:47PM,EURSGD,29,71,8.7,21.21,442,26,468
2026-09-22,10:47PM,GBPSGD,8,92,1.34,14.78,120,7,127
2026-09-22,10:47PM,AUDDKK,0,0,0,0,0,0,0
2026-09-22,10:47PM,EURHKD,38,63,1.08,1.8,45,4,49
