date,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-06-28,NZDCHF,11,89,68.68,552.98,3261,227,3488
2026-06-28,XAGUSD,37,63,117.16,199.1,1153,337,1490
2026-06-28,XAUUSD,44,56,816.67,1060.42,10358,6314,16672
2026-06-28,CADCHF,17,83,119.37,578.08,4378,1009,5387
2026-06-28,GBPAUD,77,23,597.71,181.3,1502,2478,3980
2026-06-28,SPA35,0,100,0,0.18,1,0,1
2026-06-28,SGDJPY,98,2,7.6,0.15,15,51,66
2026-06-28,SUGAR,0,100,0,26.4,16,0,16
2026-06-28,GBPNOK,0,100,0,0.01,1,0,1
2026-06-28,US30,36,64,3,5.31,2,1,3
2026-06-28,EURZAR,97,3,0.88,0.03,2,10,12
2026-06-28,AUDSGD,24,76,1.24,3.85,76,16,92
2026-06-28,GBPZAR,0,0,0,0,0,0,0
2026-06-28,GBPSEK,69,31,0.36,0.16,5,3,8
2026-06-28,CHFSGD,86,14,0.7,0.11,7,25,32
2026-06-28,EURSGD,26,74,6.31,17.62,155,83,238
2026-06-28,GBPSGD,31,69,1.42,3.11,40,22,62
2026-06-28,AUDDKK,0,0,0,0,0,0,0
2026-06-28,EURHKD,38,63,1.08,1.8,45,4,49
2026-06-28,GBPDKK,0,0,0,0,0,0,0
2026-06-28,COPPER,0,100,0,0.03,3,0,3
2026-06-28,COFFEE,80,20,4,1,1,3,4
2026-06-28,EURO50,0,0,0,0,0,0,0
2026-06-28,TRYJPY,0,100,0.02,5.83,10,1,11
2026-06-28,US500,100,0,1.1,0,0,2,2
2026-06-28,GBPPLN,0,0,0,0,0,0,0
2026-06-28,WHEAT,0,100,0,0.01,1,0,1
2026-06-28,COCOA,100,0,0.05,0,0,1,1
2026-06-28,UK100,100,0,1.36,0,0,6,6
2026-06-28,XAUGBP,14,86,0.02,0.12,7,2,9
2026-06-28,COTTON,0,100,0,0.03,3,0,3
2026-06-28,NOKJPY,100,0,0.01,0,0,1,1
2026-06-28,SP500,0,0,0,0,0,0,0
2026-06-28,ZARJPY,0,100,0,0.06,6,0,6
2026-06-28,HKDJPY,0,0,0,0,0,0,0
2026-06-28,CHFNOK,50,50,0.02,0.02,1,1,2
2026-06-28,GBPTRY,100,0,0.4,0,0,2,2
2026-06-28,USDRUB,0,100,0,0.1,1,0,1
2026-06-28,SEKJPY,0,100,0,0.29,7,0,7
2026-06-28,MSFT,0,0,0,0,0,0,0
2026-06-28,JNJ,0,0,0,0,0,0,0
2026-06-28,EURMXN,100,0,1.63,0,0,17,17
2026-06-28,XAUAUD,95,5,0.19,0.01,1,9,10
2026-06-28,XAUEUR,70,30,7.41,3.13,62,16,78
2026-06-28,WS30,0,0,0,0,0,0,0
2026-06-28,NAS100,2,98,0.01,0.61,7,1,8
2026-06-28,SGDHKD,0,0,0,0,0,0,0
2026-06-28,US2000,100,0,2,0,0,2,2
2026-06-28,FRA40,94,6,4,0.26,1,4,5
2026-06-28,GER30,0,100,0,0.1,1,0,1
2026-06-28,AUDSEK,0,0,0,0,0,0,0
2026-06-28,XAUJPY,7,93,0.04,0.53,9,1,10
2026-06-28,XAUCHF,4,96,0.03,0.68,33,2,35
2026-06-28,USOIL,100,0,0.03,0,0,1,1
2026-06-28,CHFSEK,100,0,0.1,0,0,10,10
2026-06-28,AUS200,50,50,1,1,1,1,2
2026-06-28,GBPMXN,100,0,0.01,0,0,1,1
2026-06-28,JPN225,0,100,0,1,1,0,1
2026-06-28,XAGAUD,0,100,0,0.04,4,0,4
2026-06-28,NOKSEK,2,98,0.03,1.68,154,1,155
2026-06-28,USDX,0,100,0,0.3,1,0,1
2026-06-28,XAGEUR,0,100,0,0.58,37,0,37
2026-06-28,EBAY,0,0,0,0,0,0,0
2026-06-28,VIX,0,100,0,0.2,2,0,2
2026-06-28,CHFHKD,0,0,0,0,0,0,0
2026-06-28,YHOO,0,100,0,8,1,0,1
2026-06-28,XPTUSD,47,53,9.44,10.49,10,29,39
2026-06-28,GBPHKD,0,0,0,0,0,0,0
2026-06-28,XPDUSD,0,100,0,0.13,13,0,13
2026-06-28,CADHKD,0,0,0,0,0,0,0
2026-06-28,USDCNH,0,100,0,23.2,42,0,42
2026-06-28,AUDHKD,0,0,0,0,0,0,0
2026-06-28,NZDHKD,0,0,0,0,0,0,0
2026-06-28,AAPL,0,0,0,0,0,0,0
2026-06-28,PFE,0,100,0,0.5,1,0,1
2026-06-28,FB,0,100,0,0.5,1,0,1
2026-06-28,IT40,100,0,4,0,0,1,1
2026-06-28,GS,0,0,0,0,0,0,0
2026-06-28,NKE,0,0,0,0,0,0,0
2026-06-28,BA,0,0,0,0,0,0,0
2026-06-28,CVX,0,0,0,0,0,0,0
2026-06-28,GOOG,0,100,0,1,1,0,1
2026-06-28,XTIUSD,0,100,0,3,3,0,3
2026-06-28,BTCUSD,43,57,99.68,130.71,1605,718,2323
2026-06-28,XBRUSD,0,100,0,0.03,3,0,3
2026-06-28,US30.D,100,0,1,0,0,1,1
2026-06-28,BTCEUR,0,100,0,0.01,1,0,1
2026-06-28,LTCBTC,0,100,0,2,2,0,2
2026-06-28,LTCUSD,0,100,0.01,57.74,334,1,335
2026-06-28,TWTR,0,100,0,1,1,0,1
2026-06-28,HK50,100,0,0.1,0,0,1,1
2026-06-28,GOPRO,0,100,0,0.01,1,0,1
2026-06-28,XNGUSD,100,0,0.02,0,0,1,1
2026-06-28,APPL,0,0,0,0,0,0,0
2026-06-28,DXU5,0,0,0,0,0,0,0
2026-06-28,DXZ5,0,100,0,2,2,0,2
2026-06-28,OGZD,0,0,0,0,0,0,0
2026-06-28,CN50,33,67,0.2,0.4,4,1,5
2026-06-28,BTCJPY,0,100,0,0.1,10,0,10
2026-06-28,ETHUSD,12,88,72.74,553.33,1594,128,1722
2026-06-28,DSHUSD,3,97,0.01,0.33,2,1,3
2026-06-28,DASH,100,0,2.9,0,0,7,7
2026-06-28,BTCGBP,0,100,0,0.01,1,0,1
2026-06-28,ETCUSD,0,100,0,1,1,0,1
2026-06-28,XRPUSD,14,86,2.23,13.58,56,12,68
2026-06-28,BCHUSD,0,100,0,1.27,3,0,3
2026-06-28,ZECUSD,100,0,0.9,0,0,3,3
2026-06-28,XMRUSD,14,86,0.01,0.06,4,1,5
2026-06-28,NEOUSD,0,100,0,11.5,10,0,10
2026-06-28,OMGUSD,0,100,0,264,66,0,66
2026-06-28,RIPPLE,100,0,0.1,0,0,1,1
2026-06-28,EOSUSD,0,100,0,1,2,0,2
2026-06-28,IOTUSD,0,100,0,0.1,1,0,1
2026-06-28,QTMUSD,0,100,0,161,46,0,46
2026-06-28,XLMUSD,0,100,0,0.3,1,0,1
2026-06-28,TRXUSD,0,100,0,0.15,1,0,1
2026-06-28,ZRXUSD,100,0,0.02,0,0,2,2
2026-06-28,ADAUSD,2,98,0.1,6.28,10,1,11
2026-06-28,XTZUSD,0,100,0,0.7,2,0,2
2026-06-28,BATUSD,0,100,0,0.15,3,0,3
2026-06-28,FTMUSD,0,100,0,0.01,1,0,1
2026-06-28,FETUSD,0,100,0,0.05,5,0,5
2026-06-28,SCI25,0,100,0,0.2,2,0,2
2026-06-28,CNI30,100,0,0.2,0,0,2,2
2026-06-28,BIO30,0,100,0,0.1,1,0,1
2026-06-28,LAT30,0,100,0,0.1,1,0,1
2026-06-28,JPYX,100,0,1,0,0,1,1
2026-06-28,MKRUSD,0,100,0,0.01,1,0,1
2026-06-28,DOTUSD,0,100,0,0.76,6,0,6
2026-06-28,UNIUSD,0,100,0,15,5,0,5
2026-06-28,VETUSD,0,100,0,0.05,5,0,5
2026-06-28,YFIUSD,0,100,0,0.2,1,0,1
2026-06-28,ICPUSD,0,100,0,0.07,6,0,6
2026-06-28,SOLUSD,5,95,11.42,204.79,140,19,159
2026-06-28,SNXUSD,0,100,0,0.5,1,0,1
2026-06-28,FILUSD,0,100,0,0.34,9,0,9
2026-06-28,AXSUSD,0,100,0,0.14,4,0,4
2026-06-28,ENJUSD,100,0,0.01,0,0,1,1
2026-06-28,ZILUSD,0,100,0,0.1,10,0,10
2026-06-28,LRCUSD,0,100,0,0.3,1,0,1
2026-06-28,GRTUSD,0,100,0,4,4,0,4
2026-06-28,BNTUSD,0,100,0,0.3,1,0,1
