date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-28,05:02PM,EURUSD,42,58,6521.19,8840.88,26892,21489,48381
2026-07-28,05:02PM,GBPUSD,36,64,2542.09,4521.39,15336,8697,24033
2026-07-28,05:02PM,USDJPY,82,18,2052.16,453.59,2212,6911,9123
2026-07-28,05:02PM,GBPJPY,51,49,404.37,386.38,2026,2062,4088
2026-07-28,05:02PM,USDCAD,70,30,2179.07,914.78,4326,7899,12225
2026-07-28,05:02PM,EURAUD,31,69,330.05,723.64,2491,1189,3680
2026-07-28,05:02PM,EURJPY,84,16,979.79,189.88,1206,2916,4122
2026-07-28,05:02PM,AUDCAD,59,41,3652.82,2522.62,11605,15886,27491
2026-07-28,05:02PM,AUDJPY,83,17,497.37,101.95,854,2007,2861
2026-07-28,05:02PM,AUDNZD,83,17,4723.49,942.9,3642,11432,15074
2026-07-28,05:02PM,AUDUSD,66,34,1220.39,632.47,3311,4551,7862
2026-07-28,05:02PM,CADJPY,81,19,303.41,72.06,471,1598,2069
2026-07-28,05:02PM,EURCAD,23,77,191.72,649.98,2291,1397,3688
2026-07-28,05:02PM,EURCHF,87,13,798.69,123.92,1001,4508,5509
2026-07-28,05:02PM,EURCZK,54,46,0.13,0.11,11,13,24
2026-07-28,05:02PM,EURDKK,0,0,0,0,0,0,0
2026-07-28,05:02PM,EURGBP,53,47,870.24,769.02,3703,5915,9618
2026-07-28,05:02PM,EURHUF,55,45,1.17,0.97,17,13,30
2026-07-28,05:02PM,EURNOK,100,0,0.01,0,0,1,1
2026-07-28,05:02PM,EURNZD,26,74,158.88,442.49,2518,1306,3824
2026-07-28,05:02PM,EURPLN,99,1,4.31,0.03,3,31,34
2026-07-28,05:02PM,EURSEK,85,15,1.03,0.18,18,4,22
2026-07-28,05:02PM,EURTRY,100,0,3.21,0,0,10,10
2026-07-28,05:02PM,GBPCAD,50,50,177.25,175.59,1526,1600,3126
2026-07-28,05:02PM,GBPCHF,85,15,451.14,82.54,600,2772,3372
2026-07-28,05:02PM,NZDCAD,48,52,300,323.27,1903,2145,4048
2026-07-28,05:02PM,NZDJPY,58,42,206.79,152.8,596,1393,1989
2026-07-28,05:02PM,NZDUSD,38,62,401.3,646.24,2601,2111,4712
2026-07-28,05:02PM,USDCHF,68,32,1431.81,676.53,2424,5200,7624
2026-07-28,05:02PM,USDCZK,0,100,0,0.53,21,0,21
2026-07-28,05:02PM,USDDKK,0,0,0,0,0,0,0
2026-07-28,05:02PM,USDHKD,100,0,0.02,0,0,1,1
2026-07-28,05:02PM,USDHUF,0,100,0,7.03,67,0,67
2026-07-28,05:02PM,USDMXN,63,37,3.79,2.18,34,26,60
2026-07-28,05:02PM,USDNOK,2,98,0.01,0.59,15,1,16
