date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-08-31,02:34PM,EURUSD,53,47,8202.11,7270.27,19766,26442,46208
2026-08-31,02:34PM,GBPUSD,59,41,4064.62,2870.98,11459,14889,26348
2026-08-31,02:34PM,USDJPY,52,48,861.04,796.27,4130,2872,7002
2026-08-31,02:34PM,GBPJPY,83,17,1707.98,340.98,1379,2859,4238
2026-08-31,02:34PM,USDCAD,53,47,1307.42,1175.56,5468,6359,11827
2026-08-31,02:34PM,EURAUD,14,86,164.51,1052.08,4258,890,5148
2026-08-31,02:34PM,EURJPY,81,19,1203.43,274.66,1006,3170,4176
2026-08-31,02:34PM,AUDCAD,87,13,11967.09,1834.69,8248,36150,44398
2026-08-31,02:34PM,AUDJPY,89,11,799.29,94.1,1172,2934,4106
2026-08-31,02:34PM,AUDNZD,83,17,3192.71,669.48,1823,13011,14834
2026-08-31,02:34PM,AUDUSD,88,12,2751.52,376.95,1648,8385,10033
2026-08-31,02:34PM,CADJPY,77,23,216.92,64.45,443,975,1418
2026-08-31,02:34PM,EURCAD,39,61,332.3,511.06,2114,1628,3742
2026-08-31,02:34PM,EURCHF,83,17,835.63,166.19,1140,3833,4973
2026-08-31,02:34PM,EURCZK,63,37,0.19,0.11,11,19,30
2026-08-31,02:34PM,EURDKK,0,0,0,0,0,0,0
2026-08-31,02:34PM,EURGBP,59,41,674.03,475.59,2677,3520,6197
2026-08-31,02:34PM,EURHUF,96,4,2.7,0.12,12,21,33
2026-08-31,02:34PM,EURNOK,18,82,0.02,0.09,4,2,6
2026-08-31,02:34PM,EURNZD,36,64,142.12,253.59,1494,1471,2965
2026-08-31,02:34PM,EURPLN,100,0,4.33,0,0,33,33
2026-08-31,02:34PM,EURSEK,23,77,0.06,0.2,20,2,22
2026-08-31,02:34PM,EURTRY,100,0,2.01,0,0,10,10
2026-08-31,02:34PM,GBPCAD,53,47,188.13,170.11,1431,1077,2508
2026-08-31,02:34PM,GBPCHF,74,26,238.87,85.01,654,1550,2204
2026-08-31,02:34PM,NZDCAD,52,48,432.42,404.97,2484,2235,4719
2026-08-31,02:34PM,NZDJPY,61,39,160.69,102.7,617,1001,1618
2026-08-31,02:34PM,NZDUSD,60,40,672.45,444.42,1970,2429,4399
2026-08-31,02:34PM,USDCHF,44,56,601.74,773.25,3106,2679,5785
2026-08-31,02:34PM,USDCZK,0,100,0,1.28,24,0,24
2026-08-31,02:34PM,USDDKK,0,0,0,0,0,0,0
2026-08-31,02:34PM,USDHKD,100,0,0.02,0,0,1,1
2026-08-31,02:34PM,USDHUF,25,75,2.35,6.93,68,14,82
2026-08-31,02:34PM,USDMXN,75,25,8.39,2.76,46,29,75
2026-08-31,02:34PM,USDNOK,0,100,0,1.65,29,0,29
2026-08-31,02:34PM,USDPLN,3,97,0.01,0.34,14,1,15
2026-08-31,02:34PM,USDSEK,61,39,4.39,2.76,25,4,29
2026-08-31,02:34PM,USDSGD,8,92,1.02,11.49,157,22,179
2026-08-31,02:34PM,USDTHB,8,92,0.02,0.23,9,2,11
2026-08-31,02:34PM,USDTRY,0,100,0,0.05,1,0,1
2026-08-31,02:34PM,USDZAR,37,63,1.16,1.97,71,32,103
2026-08-31,02:34PM,CHFJPY,67,33,368.28,177.49,1360,1217,2577
2026-08-31,02:34PM,AUDCHF,94,6,1568.92,105.48,552,3948,4500
2026-08-31,02:34PM,GBPNZD,19,81,73.46,308.66,2002,968,2970
2026-08-31,02:34PM,NZDCHF,69,31,521.23,239.48,1506,2591,4097
2026-08-31,02:34PM,XAGUSD,45,55,129.07,160.1,870,413,1283
2026-08-31,02:34PM,XAUUSD,39,61,615.98,977.94,8041,4384,12425
2026-08-31,02:34PM,CADCHF,36,64,231.8,415.62,3282,1718,5000
2026-08-31,02:34PM,GBPAUD,16,84,84.77,436.72,2809,505,3314
2026-08-31,02:34PM,SPA35,0,100,0,0.18,1,0,1
2026-08-31,02:34PM,SGDJPY,100,0,17.53,0.07,7,89,96
2026-08-31,02:34PM,SUGAR,0,100,0,26.4,16,0,16
2026-08-31,02:34PM,GBPNOK,33,67,0.02,0.04,4,2,6
2026-08-31,02:34PM,US30,36,64,3,5.31,2,1,3
2026-08-31,02:34PM,EURZAR,96,4,2.29,0.09,5,19,24
2026-08-31,02:34PM,AUDSGD,68,32,3.2,1.52,72,70,142
2026-08-31,02:34PM,GBPZAR,0,0,0,0,0,0,0
2026-08-31,02:34PM,GBPSEK,12,88,0.02,0.15,4,2,6
2026-08-31,02:34PM,CHFSGD,81,19,2.2,0.52,19,25,44
2026-08-31,02:34PM,EURSGD,67,33,9.83,4.78,132,110,242
2026-08-31,02:34PM,GBPSGD,41,59,2.62,3.73,56,17,73
2026-08-31,02:34PM,AUDDKK,0,0,0,0,0,0,0
2026-08-31,02:34PM,EURHKD,38,63,1.08,1.8,45,4,49
2026-08-31,02:34PM,GBPDKK,0,0,0,0,0,0,0
2026-08-31,02:34PM,COPPER,0,100,0,0.03,3,0,3
2026-08-31,02:34PM,COFFEE,80,20,4,1,1,3,4
2026-08-31,02:34PM,EURO50,0,0,0,0,0,0,0
2026-08-31,02:34PM,TRYJPY,0,100,0.02,5.83,10,1,11
2026-08-31,02:34PM,US500,100,0,1.1,0,0,2,2
2026-08-31,02:34PM,GBPPLN,0,0,0,0,0,0,0
2026-08-31,02:34PM,WHEAT,0,100,0,0.01,1,0,1
2026-08-31,02:34PM,COCOA,100,0,0.05,0,0,1,1
2026-08-31,02:34PM,UK100,100,0,1.36,0,0,6,6
2026-08-31,02:34PM,XAUGBP,100,0,0.08,0,0,1,1
2026-08-31,02:34PM,COTTON,0,100,0,0.03,3,0,3
2026-08-31,02:34PM,NOKJPY,100,0,1.04,0,0,4,4
2026-08-31,02:34PM,SP500,0,0,0,0,0,0,0
2026-08-31,02:34PM,ZARJPY,93,7,2,0.16,7,2,9
2026-08-31,02:34PM,HKDJPY,0,0,0,0,0,0,0
2026-08-31,02:34PM,CHFNOK,50,50,0.02,0.02,1,1,2
2026-08-31,02:34PM,GBPTRY,100,0,0.4,0,0,2,2
2026-08-31,02:34PM,USDRUB,0,100,0,0.1,1,0,1
2026-08-31,02:34PM,SEKJPY,88,12,0.15,0.02,2,1,3
2026-08-31,02:34PM,MSFT,0,0,0,0,0,0,0
2026-08-31,02:34PM,JNJ,0,0,0,0,0,0,0
2026-08-31,02:34PM,EURMXN,95,5,1.91,0.1,1,23,24
2026-08-31,02:34PM,XAUAUD,0,100,0,0.01,1,0,1
2026-08-31,02:34PM,XAUEUR,1,99,0.03,5.7,66,3,69
2026-08-31,02:34PM,WS30,0,0,0,0,0,0,0
2026-08-31,02:34PM,NAS100,2,98,0.01,0.61,7,1,8
2026-08-31,02:34PM,SGDHKD,0,0,0,0,0,0,0
2026-08-31,02:34PM,US2000,100,0,2,0,0,2,2
2026-08-31,02:34PM,FRA40,94,6,4,0.26,1,4,5
2026-08-31,02:34PM,GER30,0,100,0,0.1,1,0,1
2026-08-31,02:34PM,AUDSEK,0,0,0,0,0,0,0
2026-08-31,02:34PM,XAUJPY,57,43,2.31,1.77,25,26,51
2026-08-31,02:34PM,XAUCHF,5,95,0.02,0.41,17,1,18
2026-08-31,02:34PM,USOIL,100,0,0.03,0,0,1,1
2026-08-31,02:34PM,CHFSEK,100,0,0.1,0,0,10,10
2026-08-31,02:34PM,AUS200,50,50,1,1,1,1,2
2026-08-31,02:34PM,GBPMXN,100,0,0.08,0,0,8,8
2026-08-31,02:34PM,JPN225,0,100,0,1,1,0,1
2026-08-31,02:34PM,XAGAUD,0,100,0,0.01,1,0,1
