date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-08-25,12:32AM,EURUSD,74,26,13500.74,4862.01,15514,40536,56050
2026-08-25,12:32AM,GBPUSD,83,17,7256.5,1514.54,5626,22246,27872
2026-08-25,12:32AM,USDJPY,37,63,670.83,1151.37,5125,2497,7622
2026-08-25,12:32AM,GBPJPY,91,9,2220.39,231.88,1192,3383,4575
2026-08-25,12:32AM,USDCAD,35,65,1028.49,1886.67,7980,5477,13457
2026-08-25,12:32AM,EURAUD,25,75,207.13,637.25,2727,1040,3767
2026-08-25,12:32AM,EURJPY,81,19,1298.83,302.1,1063,3516,4579
2026-08-25,12:32AM,AUDCAD,83,17,7605.47,1561.08,7100,28000,35100
2026-08-25,12:32AM,AUDJPY,92,8,662.39,55.8,546,2610,3156
2026-08-25,12:32AM,AUDNZD,69,31,2162.15,954.62,3337,8199,11536
2026-08-25,12:32AM,AUDUSD,89,11,2520.48,316.98,1534,7883,9417
2026-08-25,12:32AM,CADJPY,61,39,202.23,127.29,465,975,1440
2026-08-25,12:32AM,EURCAD,53,47,479.52,421.32,1450,2145,3595
2026-08-25,12:32AM,EURCHF,79,21,765.6,202.07,1471,3508,4979
2026-08-25,12:32AM,EURCZK,59,41,0.17,0.12,12,17,29
2026-08-25,12:32AM,EURDKK,0,0,0,0,0,0,0
2026-08-25,12:32AM,EURGBP,56,44,737.32,581.7,3601,3812,7413
2026-08-25,12:32AM,EURHUF,96,4,2.27,0.09,9,19,28
2026-08-25,12:32AM,EURNOK,25,75,0.01,0.03,2,1,3
2026-08-25,12:32AM,EURNZD,31,69,144.62,321.49,1811,1333,3144
2026-08-25,12:32AM,EURPLN,100,0,4.3,0.02,2,30,32
2026-08-25,12:32AM,EURSEK,93,7,3.1,0.23,23,5,28
2026-08-25,12:32AM,EURTRY,100,0,2.01,0,0,10,10
2026-08-25,12:32AM,GBPCAD,78,22,276.15,78.18,794,1802,2596
2026-08-25,12:32AM,GBPCHF,72,28,245.1,96.5,627,1620,2247
2026-08-25,12:32AM,NZDCAD,87,13,1151.17,165.38,1002,5309,6311
2026-08-25,12:32AM,NZDJPY,82,18,228.57,50.22,332,1497,1829
2026-08-25,12:32AM,NZDUSD,81,19,1530.59,350.31,1427,4212,5639
2026-08-25,12:32AM,USDCHF,26,74,393.98,1122.73,4612,1750,6362
2026-08-25,12:32AM,USDCZK,0,100,0,71.23,77,0,77
2026-08-25,12:32AM,USDDKK,0,0,0,0,0,0,0
2026-08-25,12:32AM,USDHKD,100,0,0.02,0,0,1,1
2026-08-25,12:32AM,USDHUF,3,97,0.22,6.88,70,4,74
2026-08-25,12:32AM,USDMXN,63,37,4.81,2.86,48,30,78
2026-08-25,12:32AM,USDNOK,0,100,0,1.41,31,0,31
2026-08-25,12:32AM,USDPLN,0,100,0,0.35,15,0,15
2026-08-25,12:32AM,USDSEK,0,100,0,3.85,29,0,29
2026-08-25,12:32AM,USDSGD,3,97,0.35,11.55,155,15,170
2026-08-25,12:32AM,USDTHB,2,98,0.01,0.4,9,1,10
2026-08-25,12:32AM,USDTRY,0,100,0,0.05,1,0,1
2026-08-25,12:32AM,USDZAR,12,88,0.28,1.98,71,12,83
2026-08-25,12:32AM,CHFJPY,74,26,406.68,145.67,1002,1500,2502
2026-08-25,12:32AM,AUDCHF,87,13,957.98,149.16,728,2535,3263
2026-08-25,12:32AM,GBPNZD,25,75,96.98,284.79,2075,968,3043
2026-08-25,12:32AM,NZDCHF,69,31,525.46,236.6,1491,2563,4054
2026-08-25,12:32AM,XAGUSD,51,49,150.09,145.74,742,460,1202
2026-08-25,12:32AM,XAUUSD,49,51,771.79,793.44,7047,6061,13108
2026-08-25,12:32AM,CADCHF,33,67,221.21,449.08,3556,1250,4806
2026-08-25,12:32AM,GBPAUD,34,66,85.09,165.66,1465,793,2258
2026-08-25,12:32AM,SPA35,0,100,0,0.18,1,0,1
2026-08-25,12:32AM,SGDJPY,95,5,14.07,0.79,10,69,79
