date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-13,10:16AM,EURUSD,38,62,5048.9,8238.49,24492,16306,40798
2026-07-13,10:16AM,GBPUSD,66,34,5131.93,2686.24,10792,15618,26410
2026-07-13,10:16AM,USDJPY,75,25,1523.59,508.14,2745,3790,6535
2026-07-13,10:16AM,GBPJPY,63,37,509.12,293.18,1585,2134,3719
2026-07-13,10:16AM,USDCAD,80,20,3178.72,799.14,3944,10503,14447
2026-07-13,10:16AM,EURAUD,36,64,250.86,448.76,1929,888,2817
2026-07-13,10:16AM,EURJPY,56,44,534.02,422.15,1799,1420,3219
2026-07-13,10:16AM,AUDCAD,64,36,3523.12,1974.98,9480,16170,25650
2026-07-13,10:16AM,AUDJPY,55,45,291.62,241.02,1276,1072,2348
2026-07-13,10:16AM,AUDNZD,66,34,3945.98,2009.65,8416,8909,17325
2026-07-13,10:16AM,AUDUSD,52,48,897.9,820.75,3526,3361,6887
2026-07-13,10:16AM,CADJPY,39,61,73.68,117.12,669,503,1172
2026-07-13,10:16AM,EURCAD,30,70,190.24,445.7,1475,1349,2824
2026-07-13,10:16AM,EURCHF,59,41,279.03,193.83,1258,2115,3373
2026-07-13,10:16AM,EURCZK,88,12,0.29,0.04,2,19,21
2026-07-13,10:16AM,EURDKK,0,0,0,0,0,0,0
2026-07-13,10:16AM,EURGBP,9,91,215.1,2295.94,9748,1572,11320
2026-07-13,10:16AM,EURHUF,12,88,1.1,8.21,21,10,31
2026-07-13,10:16AM,EURNOK,100,0,0.01,0,0,1,1
2026-07-13,10:16AM,EURNZD,34,66,212.09,415.97,2038,1046,3084
2026-07-13,10:16AM,EURPLN,99,1,2.32,0.02,2,32,34
2026-07-13,10:16AM,EURSEK,100,0,0.01,0,0,1,1
2026-07-13,10:16AM,EURTRY,100,0,0.61,0,0,6,6
2026-07-13,10:16AM,GBPCAD,85,15,396.96,70.46,630,2577,3207
2026-07-13,10:16AM,GBPCHF,84,16,351.7,65.47,453,2292,2745
2026-07-13,10:16AM,NZDCAD,87,13,1173.82,177.47,995,5173,6168
2026-07-13,10:16AM,NZDJPY,54,46,101.49,85.83,501,937,1438
2026-07-13,10:16AM,NZDUSD,51,49,543.35,531.17,2335,2337,4672
2026-07-13,10:16AM,USDCHF,60,40,908.79,611.92,2245,2942,5187
2026-07-13,10:16AM,USDCZK,0,100,0,0.51,19,0,19
2026-07-13,10:16AM,USDDKK,0,0,0,0,0,0,0
2026-07-13,10:16AM,USDHKD,100,0,0.02,0,0,1,1
2026-07-13,10:16AM,USDHUF,0,100,0,6.49,47,0,47
2026-07-13,10:16AM,USDMXN,64,36,3.78,2.14,31,34,65
2026-07-13,10:16AM,USDNOK,63,37,1.13,0.66,24,1,25
2026-07-13,10:16AM,USDPLN,3,97,0.01,0.34,14,1,15
2026-07-13,10:16AM,USDSEK,54,46,5,4.23,25,10,35
2026-07-13,10:16AM,USDSGD,75,25,4.92,1.66,48,76,124
2026-07-13,10:16AM,USDTHB,21,79,0.04,0.15,6,3,9
2026-07-13,10:16AM,USDTRY,100,0,0.1,0,0,1,1
2026-07-13,10:16AM,USDZAR,23,77,0.52,1.75,69,18,87
2026-07-13,10:16AM,CHFJPY,72,28,420.03,166.58,1556,1442,2998
2026-07-13,10:16AM,AUDCHF,81,19,521.59,125.11,987,1797,2784
2026-07-13,10:16AM,GBPNZD,73,27,624.81,234.4,1923,2647,4570
2026-07-13,10:16AM,NZDCHF,57,43,242.04,183.08,1471,1627,3098
2026-07-13,10:16AM,XAGUSD,41,59,69.68,99.89,812,260,1072
2026-07-13,10:16AM,XAUUSD,52,48,794.83,743.06,7293,4113,11406
2026-07-13,10:16AM,CADCHF,21,79,122.53,465.89,3379,1004,4383
2026-07-13,10:16AM,GBPAUD,83,17,716.56,148.56,1317,2482,3799
2026-07-13,10:16AM,SPA35,0,100,0,0.18,1,0,1
2026-07-13,10:16AM,SGDJPY,99,1,12.51,0.18,16,56,72
2026-07-13,10:16AM,SUGAR,0,100,0,26.4,16,0,16
2026-07-13,10:16AM,GBPNOK,0,100,0,0.02,2,0,2
2026-07-13,10:16AM,US30,36,64,3,5.31,2,1,3
2026-07-13,10:16AM,EURZAR,100,0,1.02,0,0,7,7
2026-07-13,10:16AM,AUDSGD,23,77,1.09,3.74,71,15,86
2026-07-13,10:16AM,GBPZAR,0,0,0,0,0,0,0
2026-07-13,10:16AM,GBPSEK,75,25,0.03,0.01,1,1,2
2026-07-13,10:16AM,CHFSGD,86,14,0.67,0.11,7,23,30
2026-07-13,10:16AM,EURSGD,22,78,4.12,14.52,82,41,123
2026-07-13,10:16AM,GBPSGD,96,4,44.02,1.92,33,54,87
2026-07-13,10:16AM,AUDDKK,0,0,0,0,0,0,0
2026-07-13,10:16AM,EURHKD,38,63,1.08,1.8,45,4,49
2026-07-13,10:16AM,GBPDKK,0,0,0,0,0,0,0
2026-07-13,10:16AM,COPPER,0,100,0,0.03,3,0,3
2026-07-13,10:16AM,COFFEE,80,20,4,1,1,3,4
2026-07-13,10:16AM,EURO50,0,0,0,0,0,0,0
2026-07-13,10:16AM,TRYJPY,0,100,0.02,5.83,10,1,11
2026-07-13,10:16AM,US500,100,0,1.1,0,0,2,2
2026-07-13,10:16AM,GBPPLN,0,0,0,0,0,0,0
2026-07-13,10:16AM,WHEAT,0,100,0,0.01,1,0,1
2026-07-13,10:16AM,COCOA,100,0,0.05,0,0,1,1
2026-07-13,10:16AM,UK100,100,0,1.36,0,0,6,6
2026-07-13,10:16AM,XAUGBP,89,11,0.08,0.01,1,1,2
2026-07-13,10:16AM,COTTON,0,100,0,0.03,3,0,3
2026-07-13,10:16AM,NOKJPY,99,1,1.5,0.01,1,1,2
2026-07-13,10:16AM,SP500,0,0,0,0,0,0,0
2026-07-13,10:16AM,ZARJPY,0,100,0,0.05,5,0,5
2026-07-13,10:16AM,HKDJPY,0,0,0,0,0,0,0
2026-07-13,10:16AM,CHFNOK,50,50,0.02,0.02,1,1,2
2026-07-13,10:16AM,GBPTRY,100,0,0.4,0,0,2,2
2026-07-13,10:16AM,USDRUB,0,100,0,0.1,1,0,1
2026-07-13,10:16AM,SEKJPY,0,100,0,0.29,7,0,7
2026-07-13,10:16AM,MSFT,0,0,0,0,0,0,0
2026-07-13,10:16AM,JNJ,0,0,0,0,0,0,0
2026-07-13,10:16AM,EURMXN,100,0,1.18,0,0,9,9
2026-07-13,10:16AM,XAUAUD,40,60,0.02,0.03,3,2,5
2026-07-13,10:16AM,XAUEUR,75,25,2.28,0.75,40,8,48
2026-07-13,10:16AM,WS30,0,0,0,0,0,0,0
2026-07-13,10:16AM,NAS100,2,98,0.01,0.61,7,1,8
2026-07-13,10:16AM,SGDHKD,0,0,0,0,0,0,0
2026-07-13,10:16AM,US2000,100,0,2,0,0,2,2
2026-07-13,10:16AM,FRA40,94,6,4,0.26,1,4,5
2026-07-13,10:16AM,GER30,0,100,0,0.1,1,0,1
2026-07-13,10:16AM,AUDSEK,0,0,0,0,0,0,0
2026-07-13,10:16AM,XAUJPY,10,90,0.05,0.47,7,2,9
2026-07-13,10:16AM,XAUCHF,3,97,0.02,0.67,32,1,33
2026-07-13,10:16AM,USOIL,100,0,0.03,0,0,1,1
2026-07-13,10:16AM,CHFSEK,100,0,0.1,0,0,10,10
2026-07-13,10:16AM,AUS200,50,50,1,1,1,1,2
2026-07-13,10:16AM,GBPMXN,100,0,0.01,0,0,1,1
2026-07-13,10:16AM,JPN225,0,100,0,1,1,0,1
2026-07-13,10:16AM,XAGAUD,0,100,0,0.04,4,0,4
2026-07-13,10:16AM,NOKSEK,23,77,0.5,1.67,141,7,148
2026-07-13,10:16AM,USDX,0,100,0,0.3,1,0,1
2026-07-13,10:16AM,XAGEUR,0,100,0,0.57,36,0,36
2026-07-13,10:16AM,EBAY,0,0,0,0,0,0,0
2026-07-13,10:16AM,VIX,0,100,0,0.2,2,0,2
2026-07-13,10:16AM,CHFHKD,0,0,0,0,0,0,0
2026-07-13,10:16AM,YHOO,0,100,0,8,1,0,1
2026-07-13,10:16AM,XPTUSD,46,54,9.4,10.96,10,29,39
2026-07-13,10:16AM,GBPHKD,0,0,0,0,0,0,0
2026-07-13,10:16AM,XPDUSD,0,100,0,0.11,11,0,11
2026-07-13,10:16AM,CADHKD,0,0,0,0,0,0,0
2026-07-13,10:16AM,USDCNH,6,94,1.5,23.15,41,8,49
2026-07-13,10:16AM,AUDHKD,0,0,0,0,0,0,0
2026-07-13,10:16AM,NZDHKD,0,0,0,0,0,0,0
2026-07-13,10:16AM,AAPL,0,0,0,0,0,0,0
2026-07-13,10:16AM,PFE,0,100,0,0.5,1,0,1
2026-07-13,10:16AM,FB,0,100,0,0.5,1,0,1
2026-07-13,10:16AM,IT40,100,0,4,0,0,1,1
2026-07-13,10:16AM,GS,0,0,0,0,0,0,0
2026-07-13,10:16AM,NKE,0,0,0,0,0,0,0
2026-07-13,10:16AM,BA,0,0,0,0,0,0,0
2026-07-13,10:16AM,CVX,0,0,0,0,0,0,0
2026-07-13,10:16AM,GOOG,0,100,0,1,1,0,1
2026-07-13,10:16AM,XTIUSD,0,100,0,3,3,0,3
2026-07-13,10:16AM,BTCUSD,41,59,122.72,178.55,1267,690,1957
2026-07-13,10:16AM,XBRUSD,0,100,0,0.03,3,0,3
2026-07-13,10:16AM,US30.D,100,0,1,0,0,1,1
2026-07-13,10:16AM,BTCEUR,0,100,0,0.01,1,0,1
2026-07-13,10:16AM,LTCBTC,0,100,0,2,2,0,2
2026-07-13,10:16AM,LTCUSD,2,98,1,52.36,133,1,134
2026-07-13,10:16AM,TWTR,0,100,0,1,1,0,1
2026-07-13,10:16AM,HK50,100,0,0.1,0,0,1,1
2026-07-13,10:16AM,GOPRO,0,100,0,0.01,1,0,1
2026-07-13,10:16AM,XNGUSD,100,0,0.02,0,0,1,1
2026-07-13,10:16AM,APPL,0,0,0,0,0,0,0
2026-07-13,10:16AM,DXU5,0,0,0,0,0,0,0
2026-07-13,10:16AM,DXZ5,0,100,0,2,2,0,2
2026-07-13,10:16AM,OGZD,0,0,0,0,0,0,0
2026-07-13,10:16AM,CN50,33,67,0.2,0.4,4,1,5
2026-07-13,10:16AM,BTCJPY,0,100,0,0.08,8,0,8
2026-07-13,10:16AM,ETHUSD,9,91,48.94,486.14,1272,146,1418
2026-07-13,10:16AM,DSHUSD,3,97,0.01,0.33,2,1,3
2026-07-13,10:16AM,DASH,100,0,2.9,0,0,7,7
2026-07-13,10:16AM,BTCGBP,0,100,0,0.01,1,0,1
2026-07-13,10:16AM,ETCUSD,0,100,0,1,1,0,1
2026-07-13,10:16AM,XRPUSD,8,92,1.24,13.81,48,7,55
2026-07-13,10:16AM,BCHUSD,0,100,0,0.11,2,0,2
2026-07-13,10:16AM,ZECUSD,100,0,0.9,0,0,3,3
2026-07-13,10:16AM,XMRUSD,14,86,0.01,0.06,4,1,5
2026-07-13,10:16AM,NEOUSD,0,100,0,11.5,10,0,10
2026-07-13,10:16AM,OMGUSD,0,100,0,264,66,0,66
2026-07-13,10:16AM,RIPPLE,100,0,0.1,0,0,1,1
2026-07-13,10:16AM,EOSUSD,0,100,0,1,2,0,2
2026-07-13,10:16AM,IOTUSD,0,100,0,0.1,1,0,1
2026-07-13,10:16AM,QTMUSD,0,100,0,161,46,0,46
2026-07-13,10:16AM,XLMUSD,0,100,0,0.3,1,0,1
2026-07-13,10:16AM,TRXUSD,0,100,0,0.15,1,0,1
2026-07-13,10:16AM,ZRXUSD,100,0,0.02,0,0,2,2
2026-07-13,10:16AM,ADAUSD,18,82,1.33,6,2,1,3
2026-07-13,10:16AM,XTZUSD,0,100,0,0.7,2,0,2
2026-07-13,10:16AM,BATUSD,0,100,0,0.15,3,0,3
2026-07-13,10:16AM,FTMUSD,0,100,0,0.01,1,0,1
2026-07-13,10:16AM,FETUSD,0,100,0,0.05,5,0,5
2026-07-13,10:16AM,SCI25,0,100,0,0.2,2,0,2
2026-07-13,10:16AM,CNI30,100,0,0.2,0,0,2,2
2026-07-13,10:16AM,BIO30,0,100,0,0.1,1,0,1
2026-07-13,10:16AM,LAT30,0,100,0,0.1,1,0,1
2026-07-13,10:16AM,JPYX,100,0,1,0,0,1,1
2026-07-13,10:16AM,MKRUSD,0,100,0,0.01,1,0,1
2026-07-13,10:16AM,DOTUSD,0,100,0,0.76,6,0,6
2026-07-13,10:16AM,UNIUSD,0,100,0,15,5,0,5
2026-07-13,10:16AM,VETUSD,0,100,0,0.01,1,0,1
2026-07-13,10:16AM,YFIUSD,0,100,0,0.2,1,0,1
