date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-08-03,10:23AM,EURUSD,57,43,8659.42,6458.62,20751,28989,49740
2026-08-03,10:23AM,GBPUSD,65,35,3755.29,1978.91,7484,13845,21329
2026-08-03,10:23AM,USDJPY,24,76,388.36,1203.17,6310,1799,8109
2026-08-03,10:23AM,GBPJPY,29,71,267.71,668.89,2023,1183,3206
2026-08-03,10:23AM,USDCAD,62,38,2011.75,1241.25,5749,7161,12910
2026-08-03,10:23AM,EURAUD,40,60,389.22,580.64,1861,1697,3558
2026-08-03,10:23AM,EURJPY,59,41,739.13,517.73,1845,1669,3514
2026-08-03,10:23AM,AUDCAD,74,26,5399.04,1907.07,9185,20466,29651
2026-08-03,10:23AM,AUDJPY,37,63,212.5,368.42,1518,1169,2687
2026-08-03,10:23AM,AUDNZD,66,34,4360.9,2229.76,8266,9856,18122
2026-08-03,10:23AM,AUDUSD,68,32,1233.43,579.42,2935,4684,7619
2026-08-03,10:23AM,CADJPY,37,63,57.67,99.21,833,454,1287
2026-08-03,10:23AM,EURCAD,45,55,296.11,368.38,1004,1748,2752
2026-08-03,10:23AM,EURCHF,81,19,643.89,148.6,1119,3810,4929
2026-08-03,10:23AM,EURCZK,68,32,0.23,0.11,11,23,34
2026-08-03,10:23AM,EURDKK,0,0,0,0,0,0,0
2026-08-03,10:23AM,EURGBP,63,37,806.69,466,3246,5291,8537
2026-08-03,10:23AM,EURHUF,93,7,1.29,0.1,10,22,32
2026-08-03,10:23AM,EURNOK,6,94,0.02,0.3,3,2,5
2026-08-03,10:23AM,EURNZD,26,74,143.62,416.87,1987,1493,3480
2026-08-03,10:23AM,EURPLN,98,2,4.29,0.08,4,29,33
2026-08-03,10:23AM,EURSEK,60,40,0.34,0.23,23,12,35
2026-08-03,10:23AM,EURTRY,100,0,1.71,0,0,10,10
2026-08-03,10:23AM,GBPCAD,82,18,273.97,61.49,697,2238,2935
2026-08-03,10:23AM,GBPCHF,77,23,264.35,80.84,600,2259,2859
2026-08-03,10:23AM,NZDCAD,91,9,1470.21,145.1,960,6664,7624
2026-08-03,10:23AM,NZDJPY,35,65,52.71,99.99,648,544,1192
2026-08-03,10:23AM,NZDUSD,70,30,974.38,419.06,1655,3238,4893
