date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-17,04:45PM,EURUSD,42,58,6223.18,8421.05,25788,20823,46611
2026-07-17,04:45PM,GBPUSD,56,44,3797.37,2970.45,10786,15128,25914
2026-07-17,04:45PM,USDJPY,70,30,1565.49,675.06,2642,5005,7647
2026-07-17,04:45PM,GBPJPY,63,37,761.3,442.04,1494,2883,4377
2026-07-17,04:45PM,USDCAD,57,43,2152.99,1643.98,7929,7156,15085
2026-07-17,04:45PM,EURAUD,32,68,251.63,524.19,2264,1055,3319
2026-07-17,04:45PM,EURJPY,79,21,937.89,245.22,1030,2544,3574
2026-07-17,04:45PM,AUDCAD,50,50,3395.08,3340.07,14092,15320,29412
2026-07-17,04:45PM,AUDJPY,78,22,355.98,99.92,745,1668,2413
2026-07-17,04:45PM,AUDNZD,61,39,4621.71,2963.52,10590,10366,20956
2026-07-17,04:45PM,AUDUSD,67,33,1358.07,663.6,3257,4839,8096
2026-07-17,04:45PM,CADJPY,82,18,216.31,47.99,376,1407,1783
2026-07-17,04:45PM,EURCAD,17,83,145.75,702.61,2680,1106,3786
2026-07-17,04:45PM,EURCHF,57,43,382.87,284.56,2217,2443,4660
2026-07-17,04:45PM,EURCZK,88,12,0.29,0.04,2,19,21
2026-07-17,04:45PM,EURDKK,0,0,0,0,0,0,0
2026-07-17,04:45PM,EURGBP,12,88,410.74,2985.51,10802,2641,13443
2026-07-17,04:45PM,EURHUF,69,31,2.23,0.98,16,22,38
2026-07-17,04:45PM,EURNOK,50,50,0.01,0.01,1,1,2
2026-07-17,04:45PM,EURNZD,13,87,136.85,891.5,3703,844,4547
2026-07-17,04:45PM,EURPLN,100,0,4.34,0,0,34,34
2026-07-17,04:45PM,EURSEK,100,0,0.01,0,0,1,1
2026-07-17,04:45PM,EURTRY,100,0,3.01,0,0,9,9
2026-07-17,04:45PM,GBPCAD,61,39,270.56,174.91,1987,2236,4223
2026-07-17,04:45PM,GBPCHF,81,19,444.36,102.31,873,2707,3580
2026-07-17,04:45PM,NZDCAD,81,19,982.37,237.14,1327,3681,5008
2026-07-17,04:45PM,NZDJPY,85,15,301.52,54.41,269,1743,2012
2026-07-17,04:45PM,NZDUSD,71,29,868.78,356.67,1695,3594,5289
2026-07-17,04:45PM,USDCHF,54,46,987.78,845.65,3265,3199,6464
2026-07-17,04:45PM,USDCZK,0,100,0,0.53,21,0,21
2026-07-17,04:45PM,USDDKK,0,0,0,0,0,0,0
2026-07-17,04:45PM,USDHKD,100,0,0.02,0,0,1,1
2026-07-17,04:45PM,USDHUF,2,98,0.14,6.82,65,8,73
2026-07-17,04:45PM,USDMXN,67,33,4.66,2.29,35,42,77
2026-07-17,04:45PM,USDNOK,55,45,1.13,0.94,24,1,25
2026-07-17,04:45PM,USDPLN,3,97,0.01,0.35,15,1,16
2026-07-17,04:45PM,USDSEK,51,49,5,4.77,30,10,40
2026-07-17,04:45PM,USDSGD,85,15,18.94,3.36,55,143,198
2026-07-17,04:45PM,USDTHB,18,82,0.04,0.18,8,3,11
2026-07-17,04:45PM,USDTRY,100,0,0.9,0,0,2,2
2026-07-17,04:45PM,USDZAR,81,19,6.84,1.62,65,118,183
2026-07-17,04:45PM,CHFJPY,80,20,531.85,135.4,1035,2037,3072
2026-07-17,04:45PM,AUDCHF,79,21,936.62,251.55,1013,2583,3596
