date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-09-18,04:39AM,EURUSD,37,63,5581.84,9583.14,25495,19439,44934
2026-09-18,04:39AM,GBPUSD,30,70,1974.93,4686.29,15851,7384,23235
2026-09-18,04:39AM,USDJPY,38,62,740.72,1227.04,5199,3810,9009
2026-09-18,04:39AM,GBPJPY,23,77,226.66,752.84,2653,1104,3757
2026-09-18,04:39AM,USDCAD,71,29,1751.94,716.61,3283,7376,10659
2026-09-18,04:39AM,EURAUD,15,85,122.75,689.85,3230,826,4056
2026-09-18,04:39AM,EURJPY,43,57,716.17,958.69,2957,1824,4781
2026-09-18,04:39AM,AUDCAD,79,21,4349.58,1127.58,5073,18768,23841
2026-09-18,04:39AM,AUDJPY,49,51,268.15,276.25,1418,1344,2762
2026-09-18,04:39AM,AUDNZD,94,6,7978.15,546.54,1118,22686,23804
2026-09-18,04:39AM,AUDUSD,51,49,960.95,934.48,3548,4677,8225
2026-09-18,04:39AM,CADJPY,23,77,85.87,288.59,937,487,1424
2026-09-18,04:39AM,EURCAD,27,73,184.8,498.21,1757,1265,3022
2026-09-18,04:39AM,EURCHF,91,9,1143.22,113.62,987,4673,5660
2026-09-18,04:39AM,EURCZK,71,29,0.2,0.08,8,20,28
2026-09-18,04:39AM,EURDKK,0,0,0,0,0,0,0
2026-09-18,04:39AM,EURGBP,69,31,719.8,325.18,1982,4036,6018
2026-09-18,04:39AM,EURHUF,94,6,2.41,0.16,16,18,34
2026-09-18,04:39AM,EURNOK,100,0,0.1,0,0,7,7
2026-09-18,04:39AM,EURNZD,85,15,308.03,54.23,403,1974,2377
2026-09-18,04:39AM,EURPLN,100,0,2.44,0.01,1,36,37
2026-09-18,04:39AM,EURSEK,53,47,0.1,0.09,9,10,19
2026-09-18,04:39AM,EURTRY,100,0,2.31,0,0,10,10
2026-09-18,04:39AM,GBPCAD,38,62,97.9,161.92,1456,904,2360
2026-09-18,04:39AM,GBPCHF,75,25,291.48,98.87,616,1528,2144
2026-09-18,04:39AM,NZDCAD,8,92,164,1927.41,6508,1004,7512
2026-09-18,04:39AM,NZDJPY,6,94,57.25,868.14,1817,595,2412
2026-09-18,04:39AM,NZDUSD,16,84,235.85,1204.84,4359,963,5322
2026-09-18,04:39AM,USDCHF,70,30,1234,537.98,2322,4611,6933
2026-09-18,04:39AM,USDCZK,0,100,0,0.44,18,0,18
2026-09-18,04:39AM,USDDKK,0,0,0,0,0,0,0
2026-09-18,04:39AM,USDHKD,100,0,0.02,0,0,1,1
2026-09-18,04:39AM,USDHUF,0,100,0,6.88,64,0,64
2026-09-18,04:39AM,USDMXN,89,11,19.92,2.49,45,59,104
2026-09-18,04:39AM,USDNOK,18,83,0.07,0.33,18,3,21
2026-09-18,04:39AM,USDPLN,46,54,0.3,0.35,15,6,21
2026-09-18,04:39AM,USDSEK,87,13,3.05,0.46,22,12,34
2026-09-18,04:39AM,USDSGD,36,64,5.61,9.96,113,21,134
2026-09-18,04:39AM,USDTHB,5,95,0.01,0.2,8,1,9
2026-09-18,04:39AM,USDTRY,0,100,0,0.15,2,0,2
2026-09-18,04:39AM,USDZAR,82,18,8.04,1.77,65,86,151
2026-09-18,04:39AM,CHFJPY,26,74,139.99,395.15,2167,857,3024
2026-09-18,04:39AM,AUDCHF,98,2,2229.23,44.27,468,4448,4916
2026-09-18,04:39AM,GBPNZD,55,45,197.93,159.84,1048,1691,2739
2026-09-18,04:39AM,NZDCHF,35,65,147.16,267.87,1771,1293,3064
2026-09-18,04:39AM,XAGUSD,49,51,140.44,145.08,814,388,1202
2026-09-18,04:39AM,XAUUSD,48,52,824.19,878.35,7521,4839,12360
2026-09-18,04:39AM,CADCHF,53,47,391.15,352.47,2903,2303,5206
2026-09-18,04:39AM,GBPAUD,10,90,33.93,306.94,2042,388,2430
2026-09-18,04:39AM,SPA35,0,100,0,0.18,1,0,1
2026-09-18,04:39AM,SGDJPY,85,15,1.49,0.26,10,9,19
2026-09-18,04:39AM,SUGAR,0,100,0,26.4,16,0,16
2026-09-18,04:39AM,GBPNOK,0,100,0,0.01,1,0,1
2026-09-18,04:39AM,US30,36,64,3,5.31,2,1,3
2026-09-18,04:39AM,EURZAR,99,1,2.48,0.03,2,15,17
2026-09-18,04:39AM,AUDSGD,69,31,3.73,1.67,105,89,194
2026-09-18,04:39AM,GBPZAR,0,0,0,0,0,0,0
2026-09-18,04:39AM,GBPSEK,0,100,0,0.21,5,0,5
2026-09-18,04:39AM,CHFSGD,67,33,1.76,0.88,26,25,51
2026-09-18,04:39AM,EURSGD,31,69,6.75,15.05,374,81,455
2026-09-18,04:39AM,GBPSGD,9,91,1.37,13.26,109,8,117
2026-09-18,04:39AM,AUDDKK,0,0,0,0,0,0,0
2026-09-18,04:39AM,EURHKD,38,63,1.08,1.8,45,4,49
2026-09-18,04:39AM,GBPDKK,0,0,0,0,0,0,0
2026-09-18,04:39AM,COPPER,0,100,0,0.03,3,0,3
2026-09-18,04:39AM,COFFEE,80,20,4,1,1,3,4
2026-09-18,04:39AM,EURO50,0,0,0,0,0,0,0
2026-09-18,04:39AM,TRYJPY,0,100,0.02,5.83,10,1,11
2026-09-18,04:39AM,US500,100,0,1.1,0,0,2,2
2026-09-18,04:39AM,GBPPLN,0,0,0,0,0,0,0
2026-09-18,04:39AM,WHEAT,0,100,0,0.01,1,0,1
2026-09-18,04:39AM,COCOA,100,0,0.05,0,0,1,1
2026-09-18,04:39AM,UK100,100,0,1.36,0,0,6,6
2026-09-18,04:39AM,XAUGBP,0,100,0,0.2,2,0,2
2026-09-18,04:39AM,COTTON,0,100,0,0.03,3,0,3
2026-09-18,04:39AM,NOKJPY,93,7,1,0.07,7,1,8
2026-09-18,04:39AM,SP500,0,0,0,0,0,0,0
2026-09-18,04:39AM,ZARJPY,79,21,2,0.52,16,2,18
2026-09-18,04:39AM,HKDJPY,0,0,0,0,0,0,0
2026-09-18,04:39AM,CHFNOK,50,50,0.02,0.02,1,1,2
2026-09-18,04:39AM,GBPTRY,100,0,0.4,0,0,2,2
2026-09-18,04:39AM,USDRUB,0,100,0,0.1,1,0,1
2026-09-18,04:39AM,SEKJPY,50,50,0.08,0.08,8,1,9
2026-09-18,04:39AM,MSFT,0,0,0,0,0,0,0
2026-09-18,04:39AM,JNJ,0,0,0,0,0,0,0
2026-09-18,04:39AM,EURMXN,100,0,0.65,0,0,15,15
2026-09-18,04:39AM,XAUAUD,28,72,0.05,0.13,6,3,9
2026-09-18,04:39AM,XAUEUR,78,22,6.5,1.86,52,29,81
2026-09-18,04:39AM,WS30,0,0,0,0,0,0,0
2026-09-18,04:39AM,NAS100,2,98,0.01,0.61,7,1,8
2026-09-18,04:39AM,SGDHKD,0,0,0,0,0,0,0
2026-09-18,04:39AM,US2000,100,0,2,0,0,2,2
2026-09-18,04:39AM,FRA40,94,6,4,0.26,1,4,5
2026-09-18,04:39AM,GER30,0,100,0,0.1,1,0,1
2026-09-18,04:39AM,AUDSEK,0,0,0,0,0,0,0
2026-09-18,04:39AM,XAUJPY,22,78,0.51,1.81,24,16,40
2026-09-18,04:39AM,XAUCHF,9,91,0.04,0.41,17,2,19
2026-09-18,04:39AM,USOIL,100,0,0.03,0,0,1,1
2026-09-18,04:39AM,CHFSEK,100,0,0.1,0,0,10,10
2026-09-18,04:39AM,AUS200,50,50,1,1,1,1,2
2026-09-18,04:39AM,GBPMXN,100,0,0.08,0,0,8,8
2026-09-18,04:39AM,JPN225,0,100,0,1,1,0,1
