date,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-06-27,EURUSD,38,62,6334.93,10227.54,31267,18784,50051
2026-06-27,GBPUSD,45,55,2754.85,3302.8,17084,10477,27561
2026-06-27,USDJPY,84,16,2217.75,415.18,2550,8151,10701
2026-06-27,GBPJPY,51,49,313.86,305.82,1647,1452,3099
2026-06-27,USDCAD,92,8,5457.83,477.97,3089,15807,18896
2026-06-27,EURAUD,60,40,785.29,533.35,1890,2558,4448
2026-06-27,EURJPY,68,32,807.3,375.63,1682,2033,3715
2026-06-27,AUDCAD,31,69,3773.11,8517.67,25616,17211,42827
2026-06-27,AUDJPY,47,53,313.76,360.78,2002,1271,3273
2026-06-27,AUDNZD,89,11,5359.51,636.12,1837,14814,16651
2026-06-27,AUDUSD,27,73,1078.13,2886,7688,3627,11315
2026-06-27,CADJPY,34,66,103.49,198.2,997,567,1564
2026-06-27,EURCAD,68,32,250.01,116.03,724,1572,2296
2026-06-27,EURCHF,47,53,338.05,381.97,1976,2294,4270
2026-06-27,EURCZK,88,12,0.29,0.04,2,19,21
2026-06-27,EURDKK,0,0,0,0,0,0,0
2026-06-27,EURGBP,41,59,398.58,579.18,3409,2849,6258
2026-06-27,EURHUF,28,72,0.71,1.84,20,10,30
2026-06-27,EURNOK,9,91,0.7,7,8,9,17
2026-06-27,EURNZD,91,9,751.97,71.62,526,3161,3687
2026-06-27,EURPLN,100,0,4.28,0.01,1,28,29
2026-06-27,EURSEK,100,0,0.92,0,0,10,10
2026-06-27,EURTRY,100,0,0.54,0,0,5,5
2026-06-27,GBPCAD,76,24,218.32,70.54,692,1931,2623
2026-06-27,GBPCHF,51,49,135.9,130.31,1082,1619,2701
2026-06-27,NZDCAD,4,96,135.6,2934.05,10468,718,11186
2026-06-27,NZDJPY,8,92,52.61,628.15,2149,590,2739
2026-06-27,NZDUSD,7,93,152.48,2172.19,7229,826,8055
2026-06-27,USDCHF,66,34,1306.03,680.88,2865,4845,7710
2026-06-27,USDCZK,0,100,0,0.54,22,0,22
2026-06-27,USDDKK,0,0,0,0,0,0,0
2026-06-27,USDHKD,100,0,0.02,0,0,1,1
2026-06-27,USDHUF,0,100,0,6.87,70,0,70
2026-06-27,USDMXN,53,47,2.66,2.36,35,27,62
2026-06-27,USDNOK,68,32,1.27,0.59,15,5,20
2026-06-27,USDPLN,0,100,0,0.36,16,0,16
2026-06-27,USDSEK,79,21,5.6,1.53,21,15,36
2026-06-27,USDSGD,94,6,19.9,1.37,51,177,228
2026-06-27,USDTHB,6,94,0.01,0.16,7,1,8
2026-06-27,USDTRY,100,0,0.15,0,0,2,2
2026-06-27,USDZAR,75,25,5.07,1.66,66,119,185
2026-06-27,CHFJPY,69,31,506.94,229.48,1831,1974,3805
2026-06-27,AUDCHF,22,78,234.14,822.53,2235,1375,3610
2026-06-27,GBPNZD,93,7,961.9,67.82,530,4157,4687
2026-06-27,NZDCHF,11,89,68.68,552.98,3261,227,3488
2026-06-27,XAGUSD,37,63,117.16,199.1,1153,337,1490
2026-06-27,XAUUSD,44,56,816.67,1060.42,10358,6314,16672
2026-06-27,CADCHF,17,83,119.37,578.08,4378,1009,5387
2026-06-27,GBPAUD,77,23,597.71,181.3,1502,2478,3980
2026-06-27,SPA35,0,100,0,0.18,1,0,1
2026-06-27,SGDJPY,98,2,7.6,0.15,15,51,66
2026-06-27,SUGAR,0,100,0,26.4,16,0,16
2026-06-27,GBPNOK,0,100,0,0.01,1,0,1
2026-06-27,US30,36,64,3,5.31,2,1,3
2026-06-27,EURZAR,97,3,0.88,0.03,2,10,12
2026-06-27,AUDSGD,24,76,1.24,3.85,76,16,92
2026-06-27,GBPZAR,0,0,0,0,0,0,0
2026-06-27,GBPSEK,69,31,0.36,0.16,5,3,8
2026-06-27,CHFSGD,86,14,0.7,0.11,7,25,32
2026-06-27,EURSGD,26,74,6.31,17.62,155,83,238
2026-06-27,GBPSGD,31,69,1.42,3.11,40,22,62
2026-06-27,AUDDKK,0,0,0,0,0,0,0
2026-06-27,EURHKD,38,63,1.08,1.8,45,4,49
2026-06-27,GBPDKK,0,0,0,0,0,0,0
2026-06-27,COPPER,0,100,0,0.03,3,0,3
2026-06-27,COFFEE,80,20,4,1,1,3,4
2026-06-27,EURO50,0,0,0,0,0,0,0
2026-06-27,TRYJPY,0,100,0.02,5.83,10,1,11
2026-06-27,US500,100,0,1.1,0,0,2,2
2026-06-27,GBPPLN,0,0,0,0,0,0,0
2026-06-27,WHEAT,0,100,0,0.01,1,0,1
2026-06-27,COCOA,100,0,0.05,0,0,1,1
2026-06-27,UK100,100,0,1.36,0,0,6,6
2026-06-27,XAUGBP,14,86,0.02,0.12,7,2,9
2026-06-27,COTTON,0,100,0,0.03,3,0,3
2026-06-27,NOKJPY,100,0,0.01,0,0,1,1
2026-06-27,SP500,0,0,0,0,0,0,0
2026-06-27,ZARJPY,0,100,0,0.06,6,0,6
2026-06-27,HKDJPY,0,0,0,0,0,0,0
2026-06-27,CHFNOK,50,50,0.02,0.02,1,1,2
2026-06-27,GBPTRY,100,0,0.4,0,0,2,2
2026-06-27,USDRUB,0,100,0,0.1,1,0,1
2026-06-27,SEKJPY,0,100,0,0.29,7,0,7
2026-06-27,MSFT,0,0,0,0,0,0,0
2026-06-27,JNJ,0,0,0,0,0,0,0
2026-06-27,EURMXN,100,0,1.63,0,0,17,17
2026-06-27,XAUAUD,95,5,0.19,0.01,1,9,10
2026-06-27,XAUEUR,70,30,7.41,3.13,62,16,78
2026-06-27,WS30,0,0,0,0,0,0,0
2026-06-27,NAS100,2,98,0.01,0.61,7,1,8
2026-06-27,SGDHKD,0,0,0,0,0,0,0
2026-06-27,US2000,100,0,2,0,0,2,2
2026-06-27,FRA40,94,6,4,0.26,1,4,5
2026-06-27,GER30,0,100,0,0.1,1,0,1
2026-06-27,AUDSEK,0,0,0,0,0,0,0
2026-06-27,XAUJPY,7,93,0.04,0.53,9,1,10
2026-06-27,XAUCHF,4,96,0.03,0.68,33,2,35
2026-06-27,USOIL,100,0,0.03,0,0,1,1
2026-06-27,CHFSEK,100,0,0.1,0,0,10,10
2026-06-27,AUS200,50,50,1,1,1,1,2
2026-06-27,GBPMXN,100,0,0.01,0,0,1,1
2026-06-27,JPN225,0,100,0,1,1,0,1
2026-06-27,XAGAUD,0,100,0,0.04,4,0,4
2026-06-27,NOKSEK,2,98,0.03,1.68,154,1,155
2026-06-27,USDX,0,100,0,0.3,1,0,1
2026-06-27,XAGEUR,0,100,0,0.58,37,0,37
2026-06-27,EBAY,0,0,0,0,0,0,0
2026-06-27,VIX,0,100,0,0.2,2,0,2
2026-06-27,CHFHKD,0,0,0,0,0,0,0
2026-06-27,YHOO,0,100,0,8,1,0,1
2026-06-27,XPTUSD,47,53,9.44,10.49,10,29,39
2026-06-27,GBPHKD,0,0,0,0,0,0,0
2026-06-27,XPDUSD,0,100,0,0.13,13,0,13
2026-06-27,CADHKD,0,0,0,0,0,0,0
2026-06-27,USDCNH,0,100,0,23.2,42,0,42
2026-06-27,AUDHKD,0,0,0,0,0,0,0
2026-06-27,NZDHKD,0,0,0,0,0,0,0
2026-06-27,AAPL,0,0,0,0,0,0,0
2026-06-27,PFE,0,100,0,0.5,1,0,1
2026-06-27,FB,0,100,0,0.5,1,0,1
2026-06-27,IT40,100,0,4,0,0,1,1
2026-06-27,GS,0,0,0,0,0,0,0
2026-06-27,NKE,0,0,0,0,0,0,0
2026-06-27,BA,0,0,0,0,0,0,0
2026-06-27,CVX,0,0,0,0,0,0,0
2026-06-27,GOOG,0,100,0,1,1,0,1
2026-06-27,XTIUSD,0,100,0,3,3,0,3
2026-06-27,BTCUSD,43,57,99.68,130.71,1605,718,2323
2026-06-27,XBRUSD,0,100,0,0.03,3,0,3
2026-06-27,US30.D,100,0,1,0,0,1,1
2026-06-27,BTCEUR,0,100,0,0.01,1,0,1
2026-06-27,LTCBTC,0,100,0,2,2,0,2
2026-06-27,LTCUSD,0,100,0.01,57.74,334,1,335
2026-06-27,TWTR,0,100,0,1,1,0,1
2026-06-27,HK50,100,0,0.1,0,0,1,1
2026-06-27,GOPRO,0,100,0,0.01,1,0,1
2026-06-27,XNGUSD,100,0,0.02,0,0,1,1
2026-06-27,APPL,0,0,0,0,0,0,0
2026-06-27,DXU5,0,0,0,0,0,0,0
2026-06-27,DXZ5,0,100,0,2,2,0,2
2026-06-27,OGZD,0,0,0,0,0,0,0
2026-06-27,CN50,33,67,0.2,0.4,4,1,5
2026-06-27,BTCJPY,0,100,0,0.1,10,0,10
2026-06-27,ETHUSD,12,88,72.74,553.33,1594,128,1722
2026-06-27,DSHUSD,3,97,0.01,0.33,2,1,3
2026-06-27,DASH,100,0,2.9,0,0,7,7
2026-06-27,BTCGBP,0,100,0,0.01,1,0,1
2026-06-27,ETCUSD,0,100,0,1,1,0,1
2026-06-27,XRPUSD,14,86,2.23,13.58,56,12,68
2026-06-27,BCHUSD,0,100,0,1.27,3,0,3
2026-06-27,ZECUSD,100,0,0.9,0,0,3,3
2026-06-27,XMRUSD,14,86,0.01,0.06,4,1,5
2026-06-27,NEOUSD,0,100,0,11.5,10,0,10
2026-06-27,OMGUSD,0,100,0,264,66,0,66
2026-06-27,RIPPLE,100,0,0.1,0,0,1,1
2026-06-27,EOSUSD,0,100,0,1,2,0,2
2026-06-27,IOTUSD,0,100,0,0.1,1,0,1
2026-06-27,QTMUSD,0,100,0,161,46,0,46
2026-06-27,XLMUSD,0,100,0,0.3,1,0,1
2026-06-27,TRXUSD,0,100,0,0.15,1,0,1
2026-06-27,ZRXUSD,100,0,0.02,0,0,2,2
2026-06-27,ADAUSD,2,98,0.1,6.28,10,1,11
2026-06-27,XTZUSD,0,100,0,0.7,2,0,2
2026-06-27,BATUSD,0,100,0,0.15,3,0,3
2026-06-27,FTMUSD,0,100,0,0.01,1,0,1
2026-06-27,FETUSD,0,100,0,0.05,5,0,5
2026-06-27,SCI25,0,100,0,0.2,2,0,2
2026-06-27,CNI30,100,0,0.2,0,0,2,2
2026-06-27,BIO30,0,100,0,0.1,1,0,1
2026-06-27,LAT30,0,100,0,0.1,1,0,1
2026-06-27,JPYX,100,0,1,0,0,1,1
2026-06-27,MKRUSD,0,100,0,0.01,1,0,1
2026-06-27,DOTUSD,0,100,0,0.76,6,0,6
2026-06-27,UNIUSD,0,100,0,15,5,0,5
2026-06-27,VETUSD,0,100,0,0.05,5,0,5
2026-06-27,YFIUSD,0,100,0,0.2,1,0,1
2026-06-27,ICPUSD,0,100,0,0.07,6,0,6
2026-06-27,SOLUSD,5,95,11.42,204.79,140,19,159
2026-06-27,SNXUSD,0,100,0,0.5,1,0,1
2026-06-27,FILUSD,0,100,0,0.34,9,0,9
2026-06-27,AXSUSD,0,100,0,0.14,4,0,4
2026-06-27,ENJUSD,100,0,0.01,0,0,1,1
2026-06-27,ZILUSD,0,100,0,0.1,10,0,10
2026-06-27,LRCUSD,0,100,0,0.3,1,0,1
2026-06-27,GRTUSD,0,100,0,4,4,0,4
2026-06-27,BNTUSD,0,100,0,0.3,1,0,1
