date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-08-13,01:29AM,EURUSD,56,44,8872.29,6976.32,23316,28802,52118
2026-08-13,01:29AM,GBPUSD,64,36,3693.39,2043.37,7689,15430,23119
2026-08-13,01:29AM,USDJPY,56,44,989.95,787.98,4007,4429,8436
2026-08-13,01:29AM,GBPJPY,88,12,1701.7,240.82,1110,3038,4148
2026-08-13,01:29AM,USDCAD,42,58,1600.74,2240.63,9496,6424,15920
2026-08-13,01:29AM,EURAUD,20,80,199.72,795.97,2731,950,3681
2026-08-13,01:29AM,EURJPY,79,21,909.76,240.15,971,2552,3523
2026-08-13,01:29AM,AUDCAD,58,42,3412.79,2440.22,11517,16870,28387
2026-08-13,01:29AM,AUDJPY,79,21,521.35,139.5,688,2415,3103
2026-08-13,01:29AM,AUDNZD,78,22,2754.12,781.66,2931,11665,14596
2026-08-13,01:29AM,AUDUSD,78,22,1560.97,452.34,1994,5977,7971
2026-08-13,01:29AM,CADJPY,73,27,175.41,65.8,370,895,1265
2026-08-13,01:29AM,EURCAD,16,84,155.23,795.53,3180,1093,4273
2026-08-13,01:29AM,EURCHF,85,15,869.74,155.42,1095,4616,5711
2026-08-13,01:29AM,EURCZK,63,38,0.2,0.12,12,20,32
2026-08-13,01:29AM,EURDKK,0,0,0,0,0,0,0
2026-08-13,01:29AM,EURGBP,43,57,575.36,748.15,4660,3611,8271
2026-08-13,01:29AM,EURHUF,93,7,1.09,0.08,8,18,26
2026-08-13,01:29AM,EURNOK,100,0,0.01,0,0,1,1
2026-08-13,01:29AM,EURNZD,36,64,158.97,279.83,1496,1716,3212
2026-08-13,01:29AM,EURPLN,96,4,4.29,0.18,5,29,34
2026-08-13,01:29AM,EURSEK,18,82,0.05,0.23,23,2,25
2026-08-13,01:29AM,EURTRY,100,0,1.71,0,0,10,10
2026-08-13,01:29AM,GBPCAD,63,37,198.81,118.47,1117,1366,2483
2026-08-13,01:29AM,GBPCHF,82,18,435.5,93.2,522,2458,2980
2026-08-13,01:29AM,NZDCAD,21,79,285.06,1049.08,4530,1653,6183
2026-08-13,01:29AM,NZDJPY,46,54,91.35,107.46,518,774,1292
2026-08-13,01:29AM,NZDUSD,70,30,900.25,380.7,1835,2963,4798
2026-08-13,01:29AM,USDCHF,47,53,658.98,745.57,2947,3013,5960
2026-08-13,01:29AM,USDCZK,0,100,0,0.53,21,0,21
2026-08-13,01:29AM,USDDKK,0,0,0,0,0,0,0
2026-08-13,01:29AM,USDHKD,100,0,0.02,0,0,1,1
2026-08-13,01:29AM,USDHUF,2,98,0.13,6.84,67,2,69
2026-08-13,01:29AM,USDMXN,49,51,2.68,2.79,45,17,62
2026-08-13,01:29AM,USDNOK,0,100,0,0.86,28,0,28
2026-08-13,01:29AM,USDPLN,0,100,0,0.35,15,0,15
2026-08-13,01:29AM,USDSEK,0,100,0,2.65,23,0,23
2026-08-13,01:29AM,USDSGD,6,94,0.5,7.72,102,18,120
2026-08-13,01:29AM,USDTHB,5,95,0.01,0.2,8,1,9
2026-08-13,01:29AM,USDTRY,0,100,0,0.05,1,0,1
2026-08-13,01:29AM,USDZAR,11,89,0.3,2.41,72,12,84
2026-08-13,01:29AM,CHFJPY,57,43,252.04,188.5,1189,1109,2298
2026-08-13,01:29AM,AUDCHF,94,6,1388.9,92.44,543,3408,3951
2026-08-13,01:29AM,GBPNZD,56,44,314.95,242.94,1750,1147,2897
2026-08-13,01:29AM,NZDCHF,81,19,973.15,228.72,1650,3553,5203
2026-08-13,01:29AM,XAGUSD,48,52,121.52,129.69,778,416,1194
2026-08-13,01:29AM,XAUUSD,50,50,782.06,788.97,7824,5742,13566
2026-08-13,01:29AM,CADCHF,47,53,380.56,424.97,3340,2419,5759
2026-08-13,01:29AM,GBPAUD,41,59,124.56,176.09,1549,748,2297
2026-08-13,01:29AM,SPA35,0,100,0,0.18,1,0,1
2026-08-13,01:29AM,SGDJPY,99,1,4.73,0.05,5,26,31
2026-08-13,01:29AM,SUGAR,0,100,0,26.4,16,0,16
2026-08-13,01:29AM,GBPNOK,0,100,0,0.01,1,0,1
2026-08-13,01:29AM,US30,36,64,3,5.31,2,1,3
2026-08-13,01:29AM,EURZAR,95,5,2.32,0.13,3,18,21
2026-08-13,01:29AM,AUDSGD,58,42,2.45,1.77,72,49,121
2026-08-13,01:29AM,GBPZAR,0,0,0,0,0,0,0
2026-08-13,01:29AM,GBPSEK,0,100,0,0.35,6,0,6
2026-08-13,01:29AM,CHFSGD,91,10,1.81,0.19,13,25,38
2026-08-13,01:29AM,EURSGD,73,27,9.34,3.4,78,102,180
2026-08-13,01:29AM,GBPSGD,59,41,2.89,2.05,42,25,67
2026-08-13,01:29AM,AUDDKK,0,0,0,0,0,0,0
2026-08-13,01:29AM,EURHKD,38,63,1.08,1.8,45,4,49
2026-08-13,01:29AM,GBPDKK,0,0,0,0,0,0,0
2026-08-13,01:29AM,COPPER,0,100,0,0.03,3,0,3
2026-08-13,01:29AM,COFFEE,80,20,4,1,1,3,4
2026-08-13,01:29AM,EURO50,0,0,0,0,0,0,0
2026-08-13,01:29AM,TRYJPY,0,100,0.02,5.83,10,1,11
2026-08-13,01:29AM,US500,100,0,1.1,0,0,2,2
2026-08-13,01:29AM,GBPPLN,0,0,0,0,0,0,0
2026-08-13,01:29AM,WHEAT,0,100,0,0.01,1,0,1
2026-08-13,01:29AM,COCOA,100,0,0.05,0,0,1,1
2026-08-13,01:29AM,UK100,100,0,1.36,0,0,6,6
2026-08-13,01:29AM,XAUGBP,100,0,0.01,0,0,1,1
2026-08-13,01:29AM,COTTON,0,100,0,0.03,3,0,3
2026-08-13,01:29AM,NOKJPY,98,2,1,0.02,2,1,3
2026-08-13,01:29AM,SP500,0,0,0,0,0,0,0
2026-08-13,01:29AM,ZARJPY,91,9,2,0.19,10,2,12
2026-08-13,01:29AM,HKDJPY,0,0,0,0,0,0,0
2026-08-13,01:29AM,CHFNOK,50,50,0.02,0.02,1,1,2
2026-08-13,01:29AM,GBPTRY,100,0,0.4,0,0,2,2
2026-08-13,01:29AM,USDRUB,0,100,0,0.1,1,0,1
2026-08-13,01:29AM,SEKJPY,49,51,0.28,0.29,7,1,8
2026-08-13,01:29AM,MSFT,0,0,0,0,0,0,0
2026-08-13,01:29AM,JNJ,0,0,0,0,0,0,0
2026-08-13,01:29AM,EURMXN,100,0,1.45,0,0,15,15
2026-08-13,01:29AM,XAUAUD,0,100,0,0.01,1,0,1
2026-08-13,01:29AM,XAUEUR,47,53,1.51,1.69,50,7,57
2026-08-13,01:29AM,WS30,0,0,0,0,0,0,0
2026-08-13,01:29AM,NAS100,2,98,0.01,0.61,7,1,8
2026-08-13,01:29AM,SGDHKD,0,0,0,0,0,0,0
2026-08-13,01:29AM,US2000,100,0,2,0,0,2,2
2026-08-13,01:29AM,FRA40,94,6,4,0.26,1,4,5
2026-08-13,01:29AM,GER30,0,100,0,0.1,1,0,1
2026-08-13,01:29AM,AUDSEK,0,0,0,0,0,0,0
2026-08-13,01:29AM,XAUJPY,53,47,0.67,0.59,9,11,20
2026-08-13,01:29AM,XAUCHF,3,97,0.02,0.6,30,1,31
2026-08-13,01:29AM,USOIL,100,0,0.03,0,0,1,1
2026-08-13,01:29AM,CHFSEK,100,0,0.1,0,0,10,10
2026-08-13,01:29AM,AUS200,50,50,1,1,1,1,2
2026-08-13,01:29AM,GBPMXN,100,0,0.08,0,0,8,8
2026-08-13,01:29AM,JPN225,0,100,0,1,1,0,1
2026-08-13,01:29AM,XAGAUD,50,50,0.01,0.01,1,1,2
2026-08-13,01:29AM,NOKSEK,16,84,0.18,0.98,87,3,90
2026-08-13,01:29AM,USDX,0,100,0,0.3,1,0,1
2026-08-13,01:29AM,XAGEUR,0,100,0,0.57,30,0,30
2026-08-13,01:29AM,EBAY,0,0,0,0,0,0,0
2026-08-13,01:29AM,VIX,0,100,0,0.2,2,0,2
2026-08-13,01:29AM,CHFHKD,0,0,0,0,0,0,0
2026-08-13,01:29AM,YHOO,0,100,0,8,1,0,1
