date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-09-01,11:53AM,EURUSD,53,47,8260.61,7184.53,19141,26439,45580
2026-09-01,11:53AM,GBPUSD,57,43,3975.77,2951.51,11303,14493,25796
2026-09-01,11:53AM,USDJPY,50,50,747.34,736.86,4056,2658,6714
2026-09-01,11:53AM,GBPJPY,83,17,1733.71,352.98,1350,2877,4227
2026-09-01,11:53AM,USDCAD,50,50,1257.06,1271.23,5629,6288,11917
2026-09-01,11:53AM,EURAUD,14,86,155.42,994.47,3897,966,4863
2026-09-01,11:53AM,EURJPY,83,17,1196.59,249.83,861,3239,4100
2026-09-01,11:53AM,AUDCAD,79,21,8317.36,2228.17,9301,26554,35855
2026-09-01,11:53AM,AUDJPY,87,13,779.25,111.55,1161,2878,4039
2026-09-01,11:53AM,AUDNZD,85,15,3579.83,642.78,1706,14124,15830
2026-09-01,11:53AM,AUDUSD,88,12,2598.82,369.44,1822,8163,9985
2026-09-01,11:53AM,CADJPY,71,29,224.15,92.08,392,984,1376
2026-09-01,11:53AM,EURCAD,38,62,326.22,530.42,2254,1597,3851
2026-09-01,11:53AM,EURCHF,88,12,863.84,122.67,964,4111,5075
2026-09-01,11:53AM,EURCZK,66,34,0.19,0.1,10,19,29
2026-09-01,11:53AM,EURDKK,0,0,0,0,0,0,0
2026-09-01,11:53AM,EURGBP,61,39,684.75,443.75,2483,3659,6142
2026-09-01,11:53AM,EURHUF,96,4,3.29,0.12,12,22,34
2026-09-01,11:53AM,EURNOK,7,93,0.02,0.27,6,2,8
2026-09-01,11:53AM,EURNZD,38,62,153.4,254.38,1417,1514,2931
2026-09-01,11:53AM,EURPLN,100,0,4.33,0.01,1,33,34
2026-09-01,11:53AM,EURSEK,23,77,0.06,0.2,20,2,22
2026-09-01,11:53AM,EURTRY,100,0,2.01,0,0,10,10
2026-09-01,11:53AM,GBPCAD,45,55,178.27,213.78,1735,1086,2821
2026-09-01,11:53AM,GBPCHF,75,25,240.01,80.72,575,1572,2147
2026-09-01,11:53AM,NZDCAD,35,65,335.19,621.25,3482,1867,5349
2026-09-01,11:53AM,NZDJPY,60,40,158.74,107.35,533,985,1518
2026-09-01,11:53AM,NZDUSD,58,42,609.89,441.51,2002,2336,4338
2026-09-01,11:53AM,USDCHF,51,49,758.04,733.88,2951,2903,5854
2026-09-01,11:53AM,USDCZK,0,100,0,1.03,23,0,23
2026-09-01,11:53AM,USDDKK,0,0,0,0,0,0,0
2026-09-01,11:53AM,USDHKD,100,0,0.02,0,0,1,1
2026-09-01,11:53AM,USDHUF,26,74,2.35,6.84,67,14,81
2026-09-01,11:53AM,USDMXN,64,36,5.12,2.91,48,21,69
2026-09-01,11:53AM,USDNOK,1,99,0.02,1.5,28,1,29
2026-09-01,11:53AM,USDPLN,3,97,0.01,0.35,15,1,16
2026-09-01,11:53AM,USDSEK,61,39,4.39,2.76,25,4,29
2026-09-01,11:53AM,USDSGD,7,93,0.88,11.9,161,20,181
2026-09-01,11:53AM,USDTHB,9,91,0.02,0.2,8,2,10
2026-09-01,11:53AM,USDTRY,0,100,0,0.05,1,0,1
2026-09-01,11:53AM,USDZAR,50,50,1.94,1.97,71,50,121
2026-09-01,11:53AM,CHFJPY,66,34,351.25,178.75,1344,1186,2530
2026-09-01,11:53AM,AUDCHF,94,6,1688.72,100.56,501,4068,4569
2026-09-01,11:53AM,GBPNZD,21,79,80,298.66,1866,1013,2879
2026-09-01,11:53AM,NZDCHF,69,31,517.45,237.29,1518,2566,4084
2026-09-01,11:53AM,XAGUSD,41,59,122.72,173.07,869,391,1260
2026-09-01,11:53AM,XAUUSD,37,63,594.21,992.17,8438,4582,13020
2026-09-01,11:53AM,CADCHF,39,61,249.04,381.67,3069,1935,5004
2026-09-01,11:53AM,GBPAUD,18,82,86.06,382.9,2533,522,3055
2026-09-01,11:53AM,SPA35,0,100,0,0.18,1,0,1
2026-09-01,11:53AM,SGDJPY,99,1,19.72,0.1,8,95,103
2026-09-01,11:53AM,SUGAR,0,100,0,26.4,16,0,16
2026-09-01,11:53AM,GBPNOK,29,71,0.02,0.05,5,2,7
2026-09-01,11:53AM,US30,36,64,3,5.31,2,1,3
2026-09-01,11:53AM,EURZAR,96,4,2.29,0.09,5,19,24
2026-09-01,11:53AM,AUDSGD,62,38,2.89,1.77,82,65,147
2026-09-01,11:53AM,GBPZAR,0,0,0,0,0,0,0
2026-09-01,11:53AM,GBPSEK,6,94,0.01,0.15,4,1,5
2026-09-01,11:53AM,CHFSGD,80,20,2.12,0.52,19,21,40
2026-09-01,11:53AM,EURSGD,66,34,9.39,4.85,135,104,239
2026-09-01,11:53AM,GBPSGD,33,67,2.03,4.17,65,15,80
