date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-09-24,12:16PM,EURUSD,24,76,5288.67,17184.31,39042,17664,56706
2026-09-24,12:16PM,GBPUSD,29,71,2384.56,5871.75,19486,8324,27810
2026-09-24,12:16PM,USDJPY,53,47,912.18,796.62,3941,4600,8541
2026-09-24,12:16PM,GBPJPY,32,68,214.91,455.83,1992,933,2925
2026-09-24,12:16PM,USDCAD,82,18,3795.59,851.89,2997,11690,14687
2026-09-24,12:16PM,EURAUD,41,59,438.42,632.2,2815,1492,4307
2026-09-24,12:16PM,EURJPY,55,45,594.9,486.29,1950,1508,3458
2026-09-24,12:16PM,AUDCAD,53,47,3035.2,2689.54,9977,13829,23806
2026-09-24,12:16PM,AUDJPY,44,56,220.44,280.75,1321,1036,2357
2026-09-24,12:16PM,AUDNZD,90,10,6266.85,714.27,1927,18550,20477
2026-09-24,12:16PM,AUDUSD,28,72,750.2,1927.33,6323,3308,9631
2026-09-24,12:16PM,CADJPY,24,76,86.32,270.67,913,465,1378
2026-09-24,12:16PM,EURCAD,28,72,197.88,502.91,1898,1206,3104
2026-09-24,12:16PM,EURCHF,67,33,844.13,422.43,1910,3343,5253
2026-09-24,12:16PM,EURCZK,71,29,0.17,0.07,7,17,24
2026-09-24,12:16PM,EURDKK,0,0,0,0,0,0,0
2026-09-24,12:16PM,EURGBP,72,28,737.56,289.77,1756,4227,5983
2026-09-24,12:16PM,EURHUF,97,3,4.31,0.15,15,20,35
2026-09-24,12:16PM,EURNOK,82,18,0.09,0.02,1,6,7
2026-09-24,12:16PM,EURNZD,82,18,312.25,66.77,434,1924,2358
2026-09-24,12:16PM,EURPLN,100,0,4.42,0,0,35,35
2026-09-24,12:16PM,EURSEK,37,63,0.07,0.12,12,7,19
2026-09-24,12:16PM,EURTRY,100,0,2.42,0.01,1,12,13
2026-09-24,12:16PM,GBPCAD,39,61,120.11,191.28,1917,869,2786
2026-09-24,12:16PM,GBPCHF,49,51,242.68,254.33,1234,1220,2454
2026-09-24,12:16PM,NZDCAD,9,91,148.09,1495.27,6161,895,7056
2026-09-24,12:16PM,NZDJPY,8,92,43.81,539.86,1626,369,1995
2026-09-24,12:16PM,NZDUSD,9,91,165.59,1579.46,5470,807,6277
2026-09-24,12:16PM,USDCHF,68,32,1282.86,600.09,2289,4423,6712
2026-09-24,12:16PM,USDCZK,0,100,0,0.44,18,0,18
2026-09-24,12:16PM,USDDKK,0,0,0,0,0,0,0
2026-09-24,12:16PM,USDHKD,100,0,0.02,0,0,1,1
2026-09-24,12:16PM,USDHUF,20,80,1.62,6.63,59,12,71
2026-09-24,12:16PM,USDMXN,97,3,89.02,2.94,47,124,171
2026-09-24,12:16PM,USDNOK,50,50,0.29,0.29,14,6,20
2026-09-24,12:16PM,USDPLN,20,80,0.09,0.35,15,7,22
2026-09-24,12:16PM,USDSEK,92,8,4.52,0.39,21,16,37
2026-09-24,12:16PM,USDSGD,26,74,1.19,3.47,74,21,95
2026-09-24,12:16PM,USDTHB,5,95,0.01,0.2,8,1,9
2026-09-24,12:16PM,USDTRY,8,92,0.01,0.11,2,1,3
2026-09-24,12:16PM,USDZAR,80,20,8.2,2.03,66,84,150
2026-09-24,12:16PM,CHFJPY,35,65,142.38,265.57,1435,846,2281
2026-09-24,12:16PM,AUDCHF,93,7,1724.99,132.72,1341,3110,4451
2026-09-24,12:16PM,GBPNZD,76,24,212.76,67.49,945,1678,2623
2026-09-24,12:16PM,NZDCHF,29,71,118.86,296.44,1928,1021,2949
2026-09-24,12:16PM,XAGUSD,36,64,115.77,206.27,982,296,1278
2026-09-24,12:16PM,XAUUSD,33,67,664.11,1371.92,10305,4199,14504
2026-09-24,12:16PM,CADCHF,34,66,225.89,436.77,3293,1491,4784
2026-09-24,12:16PM,GBPAUD,20,80,66.21,270.1,1811,494,2305
2026-09-24,12:16PM,SPA35,0,100,0,0.18,1,0,1
2026-09-24,12:16PM,SGDJPY,83,17,1.36,0.27,11,9,20
2026-09-24,12:16PM,SUGAR,0,100,0,26.4,16,0,16
2026-09-24,12:16PM,GBPNOK,0,100,0,0.02,2,0,2
2026-09-24,12:16PM,US30,36,64,3,5.31,2,1,3
2026-09-24,12:16PM,EURZAR,99,1,2.18,0.03,2,14,16
2026-09-24,12:16PM,AUDSGD,66,34,2.56,1.3,89,61,150
