date_NY,time_NY,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-09,10:41AM,EURUSD,37,63,5735.16,9638.16,27063,18744,45807
2026-07-09,10:41AM,GBPUSD,75,25,5294.02,1738.33,8130,16459,24589
2026-07-09,10:41AM,USDJPY,82,18,1597.8,359.48,1870,6379,8249
2026-07-09,10:41AM,GBPJPY,83,17,1201.16,247.85,1180,3526,4706
2026-07-09,10:41AM,USDCAD,83,17,4027.41,797.75,3783,12451,16234
2026-07-09,10:41AM,EURAUD,37,63,260.38,449.61,1896,1245,3141
2026-07-09,10:41AM,EURJPY,79,21,858.16,229.16,825,2443,3268
2026-07-09,10:41AM,AUDCAD,56,44,3570.67,2783.08,11423,16646,28069
2026-07-09,10:41AM,AUDJPY,60,40,305.31,203.65,1154,1355,2509
2026-07-09,10:41AM,AUDNZD,82,18,4516.64,984.59,4097,10358,14455
2026-07-09,10:41AM,AUDUSD,50,50,1065.32,1078.47,4410,3594,8004
2026-07-09,10:41AM,CADJPY,67,33,157.53,77.28,545,882,1427
2026-07-09,10:41AM,EURCAD,28,72,210.24,540.66,1772,1555,3327
2026-07-09,10:41AM,EURCHF,60,40,351.1,232.07,1365,2358,3723
2026-07-09,10:41AM,EURCZK,88,12,0.29,0.04,2,19,21
2026-07-09,10:41AM,EURDKK,0,0,0,0,0,0,0
2026-07-09,10:41AM,EURGBP,10,90,229.88,2017.47,9824,1403,11227
2026-07-09,10:41AM,EURHUF,72,28,1.2,0.47,13,4,17
2026-07-09,10:41AM,EURNOK,0,100,0.01,2.87,9,1,10
2026-07-09,10:41AM,EURNZD,75,25,341.79,116.97,951,1845,2796
2026-07-09,10:41AM,EURPLN,100,0,4.3,0.02,2,30,32
2026-07-09,10:41AM,EURSEK,100,0,0.01,0,0,1,1
2026-07-09,10:41AM,EURTRY,100,0,0.61,0,0,6,6
2026-07-09,10:41AM,GBPCAD,90,10,416.85,47.12,430,3290,3720
2026-07-09,10:41AM,GBPCHF,82,18,300.97,65.53,495,2484,2979
2026-07-09,10:41AM,NZDCAD,53,47,380.52,341.99,1934,2310,4244
2026-07-09,10:41AM,NZDJPY,38,62,73.04,119.8,817,702,1519
